key,name,pos,team,pass_tds,pass_yds,pass_ints,rush_tds,rush_yds,receptions,reception_tds,reception_yds,two_pts,fumbles,kick_0_19,kick_20_29,kick_30_39,kick_40_49,kick_50,kick_extra_points,df_points_allowed_per_game,df_sacks,df_safeties,df_fumbles,df_tds,df_ints
godwin_WR_TB,Chris Godwin,WR,TB,,,,0.0,0.0,84.0,7.0,1151.0,,,,,,,,,,,,,,
chubb_RB_CLE,Nick Chubb,RB,CLE,,,,10.0,1305.0,26.0,1.0,210.0,,,,,,,,,,,,,,
jones_RB_GB,Aaron Jones,RB,GB,,,,9.0,906.0,45.0,2.0,368.0,,,,,,,,,,,,,,
roethlisberger_QB_PIT,Ben Roethlisberger,QB,PIT,25.0,3881.0,12.0,1.0,73.0,,,,,,,,,,,,,,,,,
evans_WR_TB,Mike Evans,WR,TB,,,,0.0,0.0,74.0,9.0,1131.0,,,,,,,,,,,,,,
jacobs_RB_LV,Josh Jacobs,RB,LV,,,,9.0,1143.0,37.0,1.0,287.0,,,,,,,,,,,,,,
ekeler_RB_LAC,Austin Ekeler,RB,LAC,,,,4.0,715.0,64.0,3.0,606.0,,,,,,,,,,,,,,
tannehill_QB_TEN,Ryan Tannehill,QB,TEN,24.0,3426.0,11.0,2.0,207.0,,,,,,,,,,,,,,,,,
garoppolo_QB_SF,Jimmy Garoppolo,QB,SF,25.0,3698.0,13.0,2.0,74.0,,,,,,,,,,,,,,,,,
burrow_QB_CIN,Joe Burrow,QB,CIN,20.0,3733.0,14.0,2.0,258.0,,,,,,,,,,,,,,,,,
lock_QB_DEN,Drew Lock,QB,DEN,22.0,3636.0,12.0,1.0,221.0,,,,,,,,,,,,,,,,,
thielen_WR_MIN,Adam Thielen,WR,MIN,,,,0.0,25.0,78.0,6.0,1108.0,,,,,,,,,,,,,,
cousins_QB_MIN,Kirk Cousins,QB,MIN,21.0,3744.0,9.0,2.0,92.0,,,,,,,,,,,,,,,,,
moore_WR_CAR,DJ Moore,WR,CAR,,,,0.0,49.0,87.0,4.0,1125.0,,,,,,,,,,,,,,
mixon_RB_CIN,Joe Mixon,RB,CIN,,,,7.0,1140.0,38.0,1.0,295.0,,,,,,,,,,,,,,
minshew_QB_JAX,Gardner Minshew II,QB,JAX,18.0,3702.0,10.0,1.0,289.0,,,,,,,,,,,,,,,,,
rivers_QB_IND,Philip Rivers,QB,IND,26.0,3770.0,14.0,0.0,30.0,,,,,,,,,,,,,,,,,
golladay_WR_DET,Kenny Golladay,WR,DET,,,,0.0,0.0,66.0,8.0,1110.0,,,,,,,,,,,,,,
johnson_RB_HOU,David Johnson,RB,HOU,,,,6.0,945.0,39.0,3.0,373.0,,,,,,,,,,,,,,
mayfield_QB_CLE,Baker Mayfield,QB,CLE,24.0,3444.0,14.0,2.0,122.0,,,,,,,,,,,,,,,,,
carson_RB_SEA,Chris Carson,RB,SEA,,,,8.0,1099.0,36.0,2.0,266.0,,,,,,,,,,,,,,
carr_QB_LV,Derek Carr,QB,LV,22.0,3580.0,9.0,1.0,76.0,,,,,,,,,,,,,,,,,
robinson_WR_CHI,Allen Robinson II,WR,CHI,,,,0.0,11.0,85.0,6.0,1041.0,,,,,,,,,,,,,,
kittle_TE_SF,George Kittle,TE,SF,,,,1.0,17.0,80.0,6.0,998.0,,,,,,,,,,,,,,
smithschuster_WR_PIT,JuJu Smith-Schuster,WR,PIT,,,,0.0,0.0,80.0,7.0,1034.0,,,,,,,,,,,,,,
cooper_WR_DAL,Amari Cooper,WR,DAL,,,,0.0,12.0,75.0,7.0,1075.0,,,,,,,,,,,,,,
gurley_RB_ATL,Todd Gurley II,RB,ATL,,,,7.0,869.0,45.0,2.0,373.0,,,,,,,,,,,,,,
woods_WR_LAR,Robert Woods,WR,LAR,,,,1.0,100.0,83.0,3.0,1055.0,,,,,,,,,,,,,,
darnold_QB_NYJ,Sam Darnold,QB,NYJ,22.0,3750.0,15.0,2.0,106.0,,,,,,,,,,,,,,,,,
ridley_WR_ATL,Calvin Ridley,WR,ATL,,,,0.0,12.0,76.0,7.0,1011.0,,,,,,,,,,,,,,
lockett_WR_SEA,Tyler Lockett,WR,SEA,,,,0.0,27.0,72.0,7.0,981.0,,,,,,,,,,,,,,
sutton_WR_DEN,Courtland Sutton,WR,DEN,,,,0.0,14.0,72.0,7.0,1036.0,,,,,,,,,,,,,,
beckham_WR_CLE,Odell Beckham Jr.,WR,CLE,,,,0.0,24.0,72.0,7.0,1007.0,,,,,,,,,,,,,,
kupp_WR_LAR,Cooper Kupp,WR,LAR,,,,0.0,22.0,80.0,6.0,998.0,,,,,,,,,,,,,,
brown_WR_TEN,A.J. Brown,WR,TEN,,,,0.0,27.0,65.0,7.0,1024.0,,,,,,,,,,,,,,
allen_WR_LAC,Keenan Allen,WR,LAC,,,,0.0,25.0,84.0,5.0,986.0,,,,,,,,,,,,,,
hilton_WR_IND,T.Y. Hilton,WR,IND,,,,0.0,0.0,72.0,6.0,1024.0,,,,,,,,,,,,,,
mclaurin_WR_WSH,Terry McLaurin,WR,WSH,,,,0.0,0.0,74.0,5.0,1060.0,,,,,,,,,,,,,,
landry_WR_CLE,Jarvis Landry,WR,CLE,,,,0.0,0.0,75.0,6.0,974.0,,,,,,,,,,,,,,
haskins_QB_WSH,Dwayne Haskins Jr.,QB,WSH,17.0,3722.0,14.0,1.0,190.0,,,,,,,,,,,,,,,,,
chark_WR_JAX,DJ Chark Jr.,WR,JAX,,,,0.0,8.0,75.0,5.0,1000.0,,,,,,,,,,,,,,
bell_RB_NYJ,Le'Veon Bell,RB,NYJ,,,,4.0,773.0,56.0,2.0,413.0,,,,,,,,,,,,,,
bridgewater_QB_CAR,Teddy Bridgewater,QB,CAR,17.0,3615.0,10.0,1.0,75.0,,,,,,,,,,,,,,,,,
parker_WR_MIA,DeVante Parker,WR,MIA,,,,0.0,0.0,70.0,5.0,1017.0,,,,,,,,,,,,,,
gallup_WR_DAL,Michael Gallup,WR,DAL,,,,0.0,0.0,65.0,6.0,1009.0,,,,,,,,,,,,,,
metcalf_WR_SEA,DK Metcalf,WR,SEA,,,,0.0,11.0,63.0,8.0,911.0,,,,,,,,,,,,,,
gordon_RB_DEN,Melvin Gordon,RB,DEN,,,,6.0,701.0,48.0,2.0,371.0,,,,,,,,,,,,,,
andrews_TE_BAL,Mark Andrews,TE,BAL,,,,0.0,0.0,66.0,8.0,882.0,,,,,,,,,,,,,,
shepard_WR_NYG,Sterling Shepard,WR,NYG,,,,0.0,52.0,74.0,6.0,825.0,,,,,,,,,,,,,,
conner_RB_PIT,James Conner,RB,PIT,,,,7.0,835.0,38.0,1.0,292.0,,,,,,,,,,,,,,
jones_WR_DET,Marvin Jones Jr.,WR,DET,,,,0.0,11.0,62.0,7.0,889.0,,,,,,,,,,,,,,
boyd_WR_CIN,Tyler Boyd,WR,CIN,,,,0.0,25.0,78.0,4.0,912.0,,,,,,,,,,,,,,
edelman_WR_NE,Julian Edelman,WR,NE,,,,0.0,53.0,73.0,5.0,869.0,,,,,,,,,,,,,,
green_WR_CIN,A.J. Green,WR,CIN,,,,0.0,0.0,69.0,5.0,948.0,,,,,,,,,,,,,,
ertz_TE_PHI,Zach Ertz,TE,PHI,,,,0.0,0.0,75.0,6.0,791.0,,,,,,,,,,,,,,
crowder_WR_NYJ,Jamison Crowder,WR,NYJ,,,,0.0,0.0,77.0,5.0,844.0,,,,,,,,,,,,,,
diggs_WR_BUF,Stefon Diggs,WR,BUF,,,,0.0,26.0,63.0,5.0,952.0,,,,,,,,,,,,,,
brown_WR_BAL,Marquise Brown,WR,BAL,,,,0.0,0.0,64.0,7.0,859.0,,,,,,,,,,,,,,
waller_TE_LV,Darren Waller,TE,LV,,,,0.0,0.0,72.0,5.0,851.0,,,,,,,,,,,,,,
taylor_RB_IND,Jonathan Taylor,RB,IND,,,,7.0,857.0,28.0,1.0,237.0,,,,,,,,,,,,,,
samuel_WR_SF,Deebo Samuel,WR,SF,,,,1.0,140.0,58.0,5.0,774.0,,,,,,,,,,,,,,
cooks_WR_HOU,Brandin Cooks,WR,HOU,,,,0.0,24.0,61.0,5.0,871.0,,,,,,,,,,,,,,
tagovailoa_QB_MIA,Tua Tagovailoa,QB,MIA,16.0,3014.0,11.0,1.0,129.0,,,,,,,,,,,,,,,,,
johnson_WR_PIT,Diontae Johnson,WR,PIT,,,,0.0,23.0,66.0,5.0,786.0,,,,,,,,,,,,,,
gibson_RB_WSH,Antonio Gibson,RB,WSH,,,,3.0,634.0,44.0,1.0,426.0,,,,,,,,,,,,,,
kirk_WR_ARI,Christian Kirk,WR,ARI,,,,0.0,105.0,63.0,5.0,724.0,,,,,,,,,,,,,,
williams_WR_MIA,Preston Williams,WR,MIA,,,,0.0,0.0,63.0,5.0,836.0,,,,,,,,,,,,,,
hunt_RB_CLE,Kareem Hunt,RB,CLE,,,,3.0,407.0,52.0,3.0,457.0,,,,,,,,,,,,,,
singletary_RB_BUF,Devin Singletary,RB,BUF,,,,3.0,815.0,37.0,1.0,291.0,,,,,,,,,,,,,,
akers_RB_LAR,Cam Akers,RB,LAR,,,,7.0,820.0,23.0,1.0,185.0,,,,,,,,,,,,,,
cohen_RB_CHI,Tarik Cohen,RB,CHI,,,,1.0,264.0,72.0,2.0,510.0,,,,,,,,,,,,,,
montgomery_RB_CHI,David Montgomery,RB,CHI,,,,5.0,852.0,26.0,1.0,216.0,,,,,,,,,,,,,,
anderson_WR_CAR,Robby Anderson,WR,CAR,,,,0.0,10.0,57.0,4.0,835.0,,,,,,,,,,,,,,
sanders_WR_NO,Emmanuel Sanders,WR,NO,,,,0.0,13.0,56.0,6.0,747.0,,,,,,,,,,,,,,
engram_TE_NYG,Evan Engram,TE,NYG,,,,0.0,13.0,64.0,5.0,692.0,,,,,,,,,,,,,,
fuller_WR_HOU,Will Fuller V,WR,HOU,,,,0.0,0.0,56.0,5.0,786.0,,,,,,,,,,,,,,
tate_WR_NYG,Golden Tate,WR,NYG,,,,0.0,21.0,62.0,4.0,758.0,,,,,,,,,,,,,,
brown_WR_BUF,John Brown,WR,BUF,,,,0.0,12.0,55.0,5.0,793.0,,,,,,,,,,,,,,
higbee_TE_LAR,Tyler Higbee,TE,LAR,,,,0.0,0.0,64.0,5.0,705.0,,,,,,,,,,,,,,
slayton_WR_NYG,Darius Slayton,WR,NYG,,,,0.0,0.0,54.0,5.0,769.0,,,,,,,,,,,,,,
mostert_RB_SF,Raheem Mostert,RB,SF,,,,7.0,808.0,18.0,1.0,159.0,,,,,,,,,,,,,,
ingram_RB_BAL,Mark Ingram II,RB,BAL,,,,7.0,736.0,23.0,1.0,184.0,,,,,,,,,,,,,,
jones_RB_TB,Ronald Jones II,RB,TB,,,,5.0,667.0,32.0,1.0,254.0,,,,,,,,,,,,,,
herbert_QB_LAC,Justin Herbert,QB,LAC,14.0,2621.0,10.0,1.0,136.0,,,,,,,,,,,,,,,,,
perriman_WR_NYJ,Breshad Perriman,WR,NYJ,,,,0.0,11.0,49.0,5.0,784.0,,,,,,,,,,,,,,
white_RB_NE,James White,RB,NE,,,,2.0,250.0,55.0,3.0,494.0,,,,,,,,,,,,,,
jeudy_WR_DEN,Jerry Jeudy,WR,DEN,,,,0.0,0.0,57.0,4.0,729.0,,,,,,,,,,,,,,
ruggs_WR_LV,Henry Ruggs III,WR,LV,,,,0.0,24.0,53.0,4.0,719.0,,,,,,,,,,,,,,
lindsay_RB_DEN,Phillip Lindsay,RB,DEN,,,,4.0,709.0,32.0,1.0,212.0,,,,,,,,,,,,,,
samuel_WR_CAR,Curtis Samuel,WR,CAR,,,,1.0,95.0,51.0,4.0,624.0,,,,,,,,,,,,,,
swift_RB_DET,D'Andre Swift,RB,DET,,,,4.0,588.0,36.0,1.0,290.0,,,,,,,,,,,,,,
harry_WR_NE,N'Keal Harry,WR,NE,,,,0.0,52.0,53.0,4.0,658.0,,,,,,,,,,,,,,
howard_RB_MIA,Jordan Howard,RB,MIA,,,,5.0,716.0,25.0,1.0,188.0,,,,,,,,,,,,,,
lamb_WR_DAL,CeeDee Lamb,WR,DAL,,,,0.0,12.0,52.0,5.0,688.0,,,,,,,,,,,,,,
cook_TE_NO,Jared Cook,TE,NO,,,,0.0,0.0,46.0,6.0,657.0,,,,,,,,,,,,,,
johnson_RB_DET,Kerryon Johnson,RB,DET,,,,5.0,604.0,28.0,1.0,232.0,,,,,,,,,,,,,,
henry_TE_LAC,Hunter Henry,TE,LAC,,,,0.0,0.0,54.0,5.0,657.0,,,,,,,,,,,,,,
fant_TE_DEN,Noah Fant,TE,DEN,,,,0.0,7.0,56.0,4.0,632.0,,,,,,,,,,,,,,
watkins_WR_KC,Sammy Watkins,WR,KC,,,,0.0,22.0,49.0,4.0,690.0,,,,,,,,,,,,,,
sims_WR_WSH,Steven Sims Jr.,WR,WSH,,,,0.0,0.0,57.0,3.0,632.0,,,,,,,,,,,,,,
jackson_WR_PHI,DeSean Jackson,WR,PHI,,,,0.0,0.0,47.0,4.0,738.0,,,,,,,,,,,,,,
fitzgerald_WR_ARI,Larry Fitzgerald,WR,ARI,,,,0.0,0.0,56.0,5.0,602.0,,,,,,,,,,,,,,
hurst_TE_ATL,Hayden Hurst,TE,ATL,,,,0.0,0.0,54.0,4.0,620.0,,,,,,,,,,,,,,
hockenson_TE_DET,T.J. Hockenson,TE,DET,,,,0.0,0.0,54.0,4.0,619.0,,,,,,,,,,,,,,
fournette_RB_TB,Leonard Fournette,RB,TB,,,,5.0,624.0,28.0,1.0,193.0,,,,,,,,,,,,,,
butker_K_KC,Harrison Butker,K,KC,,,,,,,,,,,,,,10.0,5.0,51.0,,,,,,
jefferson_WR_MIN,Justin Jefferson,WR,MIN,,,,0.0,0.0,53.0,4.0,647.0,,,,,,,,,,,,,,
beasley_WR_BUF,Cole Beasley,WR,BUF,,,,0.0,0.0,58.0,3.0,632.0,,,,,,,,,,,,,,
miller_WR_CHI,Anthony Miller,WR,CHI,,,,0.0,10.0,54.0,3.0,674.0,,,,,,,,,,,,,,
trubisky_QB_CHI,Mitchell Trubisky,QB,CHI,11.0,2255.0,7.0,1.0,158.0,,,,,,,,,,,,,,,,,
gronkowski_TE_TB,Rob Gronkowski,TE,TB,,,,0.0,0.0,48.0,5.0,650.0,,,,,,,,,,,,,,
gesicki_TE_MIA,Mike Gesicki,TE,MIA,,,,0.0,0.0,54.0,4.0,602.0,,,,,,,,,,,,,,
williams_WR_LAC,Mike Williams,WR,LAC,,,,0.0,0.0,42.0,4.0,724.0,,,,,,,,,,,,,,
breida_RB_MIA,Matt Breida,RB,MIA,,,,2.0,572.0,35.0,1.0,277.0,,,,,,,,,,,,,,
moss_RB_BUF,Zack Moss,RB,BUF,,,,5.0,644.0,23.0,1.0,177.0,,,,,,,,,,,,,,
lutz_K_NO,Wil Lutz,K,NO,,,,,,,,,,,,,,10.0,5.0,46.0,,,,,,
amendola_WR_DET,Danny Amendola,WR,DET,,,,0.0,0.0,56.0,3.0,626.0,,,,,,,,,,,,,,
tucker_K_BAL,Justin Tucker,K,BAL,,,,,,,,,,,,,,10.0,5.0,43.0,,,,,,
bills_DST_BUF,Bills,DST,BUF,,,,,,,,,,,,,,,,,19.0625,41.0,,12.0,3.0,13.0
dobbins_RB_BAL,J.K. Dobbins,RB,BAL,,,,4.0,605.0,25.0,1.0,206.0,,,,,,,,,,,,,,
gage_WR_ATL,Russell Gage,WR,ATL,,,,0.0,18.0,52.0,4.0,560.0,,,,,,,,,,,,,,
hardman_WR_KC,Mecole Hardman,WR,KC,,,,0.0,26.0,42.0,4.0,580.0,,,,,,,,,,,,,,
jeffery_WR_PHI,Alshon Jeffery,WR,PHI,,,,0.0,0.0,47.0,5.0,577.0,,,,,,,,,,,,,,
lazard_WR_GB,Allen Lazard,WR,GB,,,,0.0,10.0,46.0,4.0,619.0,,,,,,,,,,,,,,
hines_RB_IND,Nyheim Hines,RB,IND,,,,2.0,217.0,48.0,2.0,393.0,,,,,,,,,,,,,,
herndon_TE_NYJ,Chris Herndon,TE,NYJ,,,,0.0,0.0,49.0,4.0,601.0,,,,,,,,,,,,,,
murray_RB_NO,Latavius Murray,RB,NO,,,,5.0,545.0,25.0,1.0,188.0,,,,,,,,,,,,,,
mack_RB_IND,Marlon Mack,RB,IND,,,,5.0,685.0,16.0,1.0,127.0,,,,,,,,,,,,,,
renfrow_WR_LV,Hunter Renfrow,WR,LV,,,,0.0,0.0,49.0,4.0,579.0,,,,,,,,,,,,,,
campbell_WR_IND,Parris Campbell,WR,IND,,,,0.0,72.0,44.0,4.0,550.0,,,,,,,,,,,,,,
westbrook_WR_JAX,Dede Westbrook,WR,JAX,,,,0.0,21.0,54.0,3.0,563.0,,,,,,,,,,,,,,
steelers_DST_PIT,Steelers,DST,PIT,,,,,,,,,,,,,,,,,18.875,42.0,,12.0,3.0,13.0
doyle_TE_IND,Jack Doyle,TE,IND,,,,0.0,0.0,50.0,5.0,525.0,,,,,,,,,,,,,,
prater_K_DET,Matt Prater,K,DET,,,,,,,,,,,,,,10.0,5.0,38.0,,,,,,
hooper_TE_CLE,Austin Hooper,TE,CLE,,,,0.0,0.0,48.0,5.0,516.0,,,,,,,,,,,,,,
reagor_WR_PHI,Jalen Reagor,WR,PHI,,,,0.0,13.0,45.0,4.0,564.0,,,,,,,,,,,,,,
ers_DST_SF,49ers,DST,SF,,,,,,,,,,,,,,,,,19.8125,42.0,,13.0,3.0,13.0
cobb_WR_HOU,Randall Cobb,WR,HOU,,,,0.0,20.0,46.0,3.0,582.0,,,,,,,,,,,,,,
goedert_TE_PHI,Dallas Goedert,TE,PHI,,,,0.0,0.0,50.0,4.0,509.0,,,,,,,,,,,,,,
gould_K_SF,Robbie Gould,K,SF,,,,,,,,,,,,,,10.0,5.0,39.0,,,,,,
boswell_K_PIT,Chris Boswell,K,PIT,,,,,,,,,,,,,,10.0,5.0,38.0,,,,,,
coleman_RB_SF,Tevin Coleman,RB,SF,,,,5.0,523.0,18.0,1.0,178.0,,,,,,,,,,,,,,
scott_RB_PHI,Boston Scott,RB,PHI,,,,4.0,401.0,31.0,1.0,234.0,,,,,,,,,,,,,,
blankenship_K_IND,Rodrigo Blankenship,K,IND,,,,,,,,,,,,,,10.0,5.0,38.0,,,,,,
koo_K_ATL,Younghoe Koo,K,ATL,,,,,,,,,,,,,,10.0,5.0,35.0,,,,,,
thompson_RB_JAX,Chris Thompson,RB,JAX,,,,1.0,242.0,47.0,1.0,403.0,,,,,,,,,,,,,,
seibert_K_CLE,Austin Seibert,K,CLE,,,,,,,,,,,,,,10.0,5.0,39.0,,,,,,
henderson_RB_LAR,Darrell Henderson Jr.,RB,LAR,,,,3.0,370.0,34.0,1.0,282.0,,,,,,,,,,,,,,
aiyuk_WR_SF,Brandon Aiyuk,WR,SF,,,,0.0,0.0,42.0,4.0,569.0,,,,,,,,,,,,,,
zuerlein_K_DAL,Greg Zuerlein,K,DAL,,,,,,,,,,,,,,10.0,5.0,39.0,,,,,,
elliott_K_PHI,Jake Elliott,K,PHI,,,,,,,,,,,,,,10.0,5.0,38.0,,,,,,
sloman_K_LAR,Sam Sloman,K,LAR,,,,,,,,,,,,,,10.0,5.0,35.0,,,,,,
grant_WR_MIA,Jakeem Grant,WR,MIA,,,,0.0,38.0,45.0,2.0,536.0,,,,,,,,,,,,,,
colts_DST_IND,Colts,DST,IND,,,,,,,,,,,,,,,,,20.1875,42.0,,10.0,3.0,11.0
davis_WR_TEN,Corey Davis,WR,TEN,,,,0.0,0.0,43.0,4.0,561.0,,,,,,,,,,,,,,
ravens_DST_BAL,Ravens,DST,BAL,,,,,,,,,,,,,,,,,20.375,41.0,,10.0,3.0,14.0
gonzalez_K_ARI,Zane Gonzalez,K,ARI,,,,,,,,,,,,,,10.0,5.0,38.0,,,,,,
mcmanus_K_DEN,Brandon McManus,K,DEN,,,,,,,,,,,,,,10.0,5.0,33.0,,,,,,
myers_K_SEA,Jason Myers,K,SEA,,,,,,,,,,,,,,9.0,4.0,41.0,,,,,,
bass_K_BUF,Tyler Bass,K,BUF,,,,,,,,,,,,,,10.0,5.0,32.0,,,,,,
fairbairn_K_HOU,Ka'imi Fairbairn,K,HOU,,,,,,,,,,,,,,9.0,5.0,39.0,,,,,,
succop_K_TB,Ryan Succop,K,TB,,,,,,,,,,,,,,10.0,5.0,39.0,,,,,,
bailey_K_MIN,Dan Bailey,K,MIN,,,,,,,,,,,,,,9.0,5.0,36.0,,,,,,
crosby_K_GB,Mason Crosby,K,GB,,,,,,,,,,,,,,9.0,4.0,39.0,,,,,,
gano_K_NYG,Graham Gano,K,NYG,,,,,,,,,,,,,,9.0,5.0,36.0,,,,,,
ebron_TE_PIT,Eric Ebron,TE,PIT,,,,0.0,0.0,43.0,4.0,504.0,,,,,,,,,,,,,,
slye_K_CAR,Joey Slye,K,CAR,,,,,,,,,,,,,,10.0,5.0,31.0,,,,,,
patriots_DST_NE,Patriots,DST,NE,,,,,,,,,,,,,,,,,20.4375,39.0,,8.0,3.0,14.0
lambo_K_JAX,Josh Lambo,K,JAX,,,,,,,,,,,,,,9.0,5.0,26.0,,,,,,
badgley_K_LAC,Michael Badgley,K,LAC,,,,,,,,,,,,,,10.0,5.0,31.0,,,,,,
jarwin_TE_DAL,Blake Jarwin,TE,DAL,,,,0.0,0.0,44.0,4.0,493.0,,,,,,,,,,,,,,
pittman_WR_IND,Michael Pittman Jr.,WR,IND,,,,0.0,0.0,38.0,4.0,524.0,,,,,,,,,,,,,,
carlson_K_LV,Daniel Carlson,K,LV,,,,,,,,,,,,,,10.0,5.0,34.0,,,,,,
folk_K_NE,Nick Folk,K,NE,,,,,,,,,,,,,,9.0,5.0,34.0,,,,,,
smith_TE_TEN,Jonnu Smith,TE,TEN,,,,0.0,16.0,42.0,4.0,442.0,,,,,,,,,,,,,,
jackson_RB_LAC,Justin Jackson,RB,LAC,,,,3.0,499.0,23.0,1.0,171.0,,,,,,,,,,,,,,
bullock_K_CIN,Randy Bullock,K,CIN,,,,,,,,,,,,,,9.0,5.0,30.0,,,,,,
mims_WR_NYJ,Denzel Mims,WR,NYJ,,,,0.0,0.0,41.0,3.0,529.0,,,,,,,,,,,,,,
gostkowski_K_TEN,Stephen Gostkowski,K,TEN,,,,,,,,,,,,,,9.0,4.0,39.0,,,,,,
bears_DST_CHI,Bears,DST,CHI,,,,,,,,,,,,,,,,,21.25,38.0,,11.0,3.0,11.0
smith_TE_MIN,Irv Smith Jr.,TE,MIN,,,,0.0,0.0,46.0,3.0,483.0,,,,,,,,,,,,,,
broncos_DST_DEN,Broncos,DST,DEN,,,,,,,,,,,,,,,,,19.875,38.0,,8.0,2.0,13.0
sanders_K_MIA,Jason Sanders,K,MIA,,,,,,,,,,,,,,10.0,5.0,29.0,,,,,,
graham_TE_CHI,Jimmy Graham,TE,CHI,,,,0.0,0.0,42.0,3.0,497.0,,,,,,,,,,,,,,
vikings_DST_MIN,Vikings,DST,MIN,,,,,,,,,,,,,,,,,20.375,38.0,,13.0,3.0,13.0
edwards_WR_LV,Bryan Edwards,WR,LV,,,,0.0,0.0,39.0,3.0,503.0,,,,,,,,,,,,,,
humphries_WR_TEN,Adam Humphries,WR,TEN,,,,0.0,0.0,46.0,3.0,476.0,,,,,,,,,,,,,,
conley_WR_JAX,Chris Conley,WR,JAX,,,,0.0,0.0,38.0,2.0,557.0,,,,,,,,,,,,,,
saints_DST_NO,Saints,DST,NO,,,,,,,,,,,,,,,,,21.0,41.0,,9.0,3.0,13.0
