key,name,pos,team,pass_tds,pass_yds,pass_ints,rush_tds,rush_yds,receptions,reception_tds,reception_yds,two_pts,fumbles,kick_0_19,kick_20_29,kick_30_39,kick_40_49,kick_50,kick_extra_points,df_points_allowed_per_game,df_sacks,df_safeties,df_fumbles,df_tds,df_ints
hurts_QB_PHI,Jalen Hurts,QB,PHI,25.96,4039.36,14.7,7.74,933.24,,,,4.25,1.04,,,,,,,,,,,,
allen_QB_BUF,Josh Allen,QB,BUF,30.25,4440.04,14.37,5.37,689.62,,,,2.66,2.22,,,,,,,,,,,,
mahomes_QB_KC,Patrick Mahomes,QB,KC,33.08,5173.56,12.88,2.86,326.49,,,,2.73,1.12,,,,,,,,,,,,
burrow_QB_CIN,Joe Burrow,QB,CIN,33.73,4780.45,14.23,3.7,423.57,,,,2.66,0.6,,,,,,,,,,,,
jackson_QB_BAL,Lamar Jackson,QB,BAL,20.12,3479.75,11.52,6.8,998.75,,,,2.13,1.48,,,,,,,,,,,,
watson_QB_CLE,Deshaun Watson,QB,CLE,28.13,4021.56,10.27,3.24,511.58,,,,2,0.53,,,,,,,,,,,,
herbert_QB_LAC,Justin Herbert,QB,LAC,31.68,4813.24,15.89,1.95,184.75,,,,2.66,0.44,,,,,,,,,,,,
hill_WR_MIA,Tyreek Hill,WR,MIA,,,0.01,0.58,75.88,116.34,7.71,1470.57,,0.05,,,,,,,,,,,,
chase_WR_CIN,Ja'Marr Chase,WR,CIN,,,0.01,0.29,37.65,114.63,9.45,1437.09,,0.03,,,,,,,,,,,,
mccaffrey_RB_SF,Christian McCaffrey,RB,SF,,,0.01,7.93,1050.23,70.18,4.81,638.13,,,,,,,,,,,,,,
ekeler_RB_LAC,Austin Ekeler,RB,LAC,,,0.01,9.74,1026.15,77.05,2.88,605.97,,0.56,,,,,,,,,,,,
prescott_QB_DAL,Dak Prescott,QB,DAL,30.74,4202.23,13.32,2.74,304.63,,,,2.62,1.84,,,,,,,,,,,,
jones_QB_NYG,Daniel Jones,QB,NYG,19.91,3629.79,11.85,5.65,750.8,,,,2.53,1.93,,,,,,,,,,,,
fields_QB_CHI,Justin Fields,QB,CHI,17.33,2867.15,10.39,6.39,1075.02,,,,1.38,0.72,,,,,,,,,,,,
kupp_WR_LAR,Cooper Kupp,WR,LAR,,,0.01,2.81,213.21,93.78,8.56,1236.37,,0.13,,,,,,,,,,,,
smith_QB_SEA,Geno Smith,QB,SEA,28.93,4258.91,12.81,2.28,345.39,,,,,1.6,,,,,,,,,,,,
lamb_WR_DAL,CeeDee Lamb,WR,DAL,,,0.01,0.69,61.87,98.61,8.94,1377.13,,0.05,,,,,,,,,,,,
cousins_QB_MIN,Kirk Cousins,QB,MIN,31.14,4607.28,13.96,1.21,63.82,,,,2,0.67,,,,,,,,,,,,
kelce_TE_KC,Travis Kelce,TE,KC,,,0.01,0.02,4.91,112.49,8.62,1297.28,,,,,,,,,,,,,,
jefferson_WR_MIN,Justin Jefferson,WR,MIN,,,0.01,0.05,18.09,102.92,8.54,1356.93,,0.01,,,,,,,,,,,,
mixon_RB_CIN,Joe Mixon,RB,CIN,,,0.01,8.34,1149.19,62.23,2.2,524.02,,0.49,,,,,,,,,,,,
lawrence_QB_JAX,Trevor Lawrence,QB,JAX,26.54,4124.23,14.58,2.86,275.91,,,,3,1.77,,,,,,,,,,,,
henry_RB_TEN,Derrick Henry,RB,TEN,,,0.01,9.29,1435.87,38.71,2.15,388.83,1.06,1.75,,,,,,,,,,,,
rodgers_QB_NYJ,Aaron Rodgers,QB,NYJ,28.48,4203.27,10.36,1.68,163.31,,,,1.06,1.29,,,,,,,,,,,,
wilson_QB_DEN,Russell Wilson,QB,DEN,24.69,3921.87,10.29,2.92,333.79,,,,0.53,0.38,,,,,,,,,,,,
goff_QB_DET,Jared Goff,QB,DET,28.61,4339.71,12.21,1.14,84.51,,,,3.76,1.34,,,,,,,,,,,,
brown_WR_DET,Amon-Ra St. Brown,WR,DET,,,0.01,0.39,44.25,102.62,6.87,1250.49,,0.05,,,,,,,,,,,,
allen_WR_LAC,Keenan Allen,WR,LAC,,,0.01,0.07,8.71,104.7,7.47,1193.84,,0.01,,,,,,,,,,,,
carr_QB_NO,Derek Carr,QB,NO,26.58,4198.68,10.91,1.18,81.69,,,,0.53,0.55,,,,,,,,,,,,
chubb_RB_CLE,Nick Chubb,RB,CLE,,,0.01,9.02,1396.73,32.84,1.69,292.84,0.53,1.16,,,,,,,,,,,,
jones_RB_GB,Aaron Jones,RB,GB,,,0.01,6.7,1018.12,55.32,2.69,487.87,,0.56,,,,,,,,,,,,
barkley_RB_NYG,Saquon Barkley,RB,NYG,,,0.01,7.03,1163.43,52.96,1.76,399.99,,0.5,,,,,,,,,,,,
diggs_WR_BUF,Stefon Diggs,WR,BUF,,,0.01,0.03,5.67,87.15,7.7,1212.81,,,,,,,,,,,,,,
pollard_RB_DAL,Tony Pollard,RB,DAL,,,0.01,7.12,1054.63,48.76,2.2,434.93,0.12,,,,,,,,,,,,,
tagovailoa_QB_MIA,Tua Tagovailoa,QB,MIA,25.09,3988.87,13.6,1.23,127.81,,,,0.94,1.02,,,,,,,,,,,,
waddle_WR_MIA,Jaylen Waddle,WR,MIA,,,0.01,0.23,86.85,79.32,6.65,1226.23,,0.03,,,,,,,,,,,,
love_QB_GB,Jordan Love,QB,GB,22.77,3768.76,14.89,2.23,248.71,,,,1.34,1,,,,,,,,,,,,
stafford_QB_LAR,Matthew Stafford,QB,LAR,25.74,3853.97,10.62,1.06,59.42,,,,1.41,1.02,,,,,,,,,,,,
olave_WR_NO,Chris Olave,WR,NO,,,0.01,,0.9,90.28,6.72,1174.06,,,,,,,,,,,,,,
adams_WR_LV,Davante Adams,WR,LV,,,0.01,0.02,9.08,82.17,8.28,1151.04,,0.01,,,,,,,,,,,,
jones_QB_NE,Mac Jones,QB,NE,23.39,3780.66,13.72,1.67,183.21,,,,2,1.16,,,,,,,,,,,,
taylor_RB_IND,Jonathan Taylor,RB,IND,,,0.01,8.91,1238.79,38.49,1.17,276.32,,2.31,,,,,,,,,,,,
samuel_WR_SF,Deebo Samuel,WR,SF,,,0.01,1.34,314.62,77.45,5.74,913.62,,0.96,,,,,,,,,,,,
mattison_RB_MIN,Alexander Mattison,RB,MIN,,,0.01,9.47,1173.56,36.56,1.08,242.28,0.14,1.25,,,,,,,,,,,,
kamara_RB_NO,Alvin Kamara,RB,NO,,,0.01,5.22,920.84,57.74,2.23,444.3,0.25,0.79,,,,,,,,,,,,
hall_RB_NYJ,Breece Hall,RB,NYJ,,,0.01,7.93,1005.37,40.39,2.16,362.34,0.16,0.45,,,,,,,,,,,,
stevenson_RB_NE,Rhamondre Stevenson,RB,NE,,,0.01,6.25,916.46,53.14,1.33,472.08,0.06,0.57,,,,,,,,,,,,
mclaurin_WR_WSH,Terry McLaurin,WR,WSH,,,0.01,0.01,26.08,74.31,7.42,1119.94,,0.03,,,,,,,,,,,,
