key,name,pos,team,pass_tds,pass_yds,pass_ints,rush_tds,rush_yds,receptions,reception_tds,reception_yds,two_pts,fumbles,kick_0_19,kick_20_29,kick_30_39,kick_40_49,kick_50,kick_extra_points,df_points_allowed_per_game,df_sacks,df_safeties,df_fumbles,df_tds,df_ints
williams_RB_DEN,Javonte Williams,RB,DEN,,,,4.0,665.0,49.0,1.0,299.0,,,,,,,,,,,,,,
murray_QB_ARI,Kyler Murray,QB,ARI,17.0,3541.0,12.0,5.0,487.0,,,,,,,,,,,,,,,,,
watson_WR_GB,Christian Watson,WR,GB,,,,0.0,39.0,54.0,8.0,833.0,,,,,,,,,,,,,,
hopkins_WR_TEN,DeAndre Hopkins,WR,TEN,,,,0.0,0.0,74.0,5.0,974.0,,,,,,,,,,,,,,
moss_RB_CIN,Zack Moss,RB,CIN,,,,6.0,663.0,28.0,1.0,190.0,,,,,,,,,,,,,,
brown_WR_KC,Marquise Brown,WR,KC,,,,0.0,12.0,55.0,6.0,805.0,,,,,,,,,,,,,,
pollard_RB_TEN,Tony Pollard,RB,TEN,,,,5.0,700.0,39.0,1.0,247.0,,,,,,,,,,,,,,
smithnjigba_WR_SEA,Jaxon Smith-Njigba,WR,SEA,,,,0.0,0.0,76.0,5.0,893.0,,,,,,,,,,,,,,
elliott_RB_DAL,Ezekiel Elliott,RB,DAL,,,,6.0,751.0,32.0,1.0,217.0,,,,,,,,,,,,,,
njoku_TE_CLE,David Njoku,TE,CLE,,,,0.0,0.0,63.0,5.0,744.0,,,,,,,,,,,,,,
addison_WR_MIN,Jordan Addison,WR,MIN,,,,0.0,0.0,70.0,5.0,875.0,,,,,,,,,,,,,,
ekeler_RB_WSH,Austin Ekeler,RB,WSH,,,,3.0,442.0,50.0,2.0,445.0,,,,,,,,,,,,,,
mcconkey_WR_LAC,Ladd McConkey,WR,LAC,,,,0.0,14.0,63.0,5.0,798.0,,,,,,,,,,,,,,
singletary_RB_NYG,Devin Singletary,RB,NYG,,,,5.0,789.0,35.0,1.0,226.0,,,,,,,,,,,,,,
mostert_RB_MIA,Raheem Mostert,RB,MIA,,,,8.0,715.0,26.0,1.0,188.0,,,,,,,,,,,,,,
odunze_WR_CHI,Rome Odunze,WR,CHI,,,,0.0,13.0,60.0,6.0,804.0,,,,,,,,,,,,,,
sutton_WR_DEN,Courtland Sutton,WR,DEN,,,,0.0,0.0,71.0,5.0,898.0,,,,,,,,,,,,,,
love_QB_GB,Jordan Love,QB,GB,26.0,3675.0,13.0,3.0,211.0,,,,,,,,,,,,,,,,,
coleman_WR_BUF,Keon Coleman,WR,BUF,,,,0.0,0.0,58.0,5.0,806.0,,,,,,,,,,,,,,
cooks_WR_DAL,Brandin Cooks,WR,DAL,,,,0.0,26.0,57.0,5.0,668.0,,,,,,,,,,,,,,
mims_WR_DEN,Marvin Mims Jr.,WR,DEN,,,,0.0,44.0,49.0,3.0,646.0,,,,,,,,,,,,,,
davis_WR_JAX,Gabe Davis,WR,JAX,,,,0.0,0.0,53.0,6.0,797.0,,,,,,,,,,,,,,
lions_DST_DET,Lions,DST,DET,,,,,,,,,,,,,,,,,22.6875,43.0,,9.0,3.0,15.0
thielen_WR_CAR,Adam Thielen,WR,CAR,,,,0.0,0.0,74.0,5.0,707.0,,,,,,,,,,,,,,
mcpherson_K_CIN,Evan McPherson,K,CIN,,,,,,,,,,,,,,9.0,7.0,42.0,,,,,,
tracy_RB_NYG,Tyrone Tracy Jr.,RB,NYG,,,,2.0,276.0,18.0,1.0,122.0,,,,,,,,,,,,,,
mitchell_RB_SF,Elijah Mitchell,RB,SF,,,,3.0,346.0,12.0,0.0,79.0,,,,,,,,,,,,,,
wicks_WR_GB,Dontayvion Wicks,WR,GB,,,,0.0,0.0,43.0,4.0,521.0,,,,,,,,,,,,,,
koo_K_ATL,Younghoe Koo,K,ATL,,,,,,,,,,,,,,9.0,7.0,41.0,,,,,,
butker_K_KC,Harrison Butker,K,KC,,,,,,,,,,,,,,9.0,7.0,48.0,,,,,,
cousins_QB_ATL,Kirk Cousins,QB,ATL,25.0,3993.0,11.0,2.0,117.0,,,,,,,,,,,,,,,,,
dolphins_DST_MIA,Dolphins,DST,MIA,,,,,,,,,,,,,,,,,21.125,42.0,,9.0,2.0,13.0
freiermuth_TE_PIT,Pat Freiermuth,TE,PIT,,,,0.0,0.0,57.0,4.0,589.0,,,,,,,,,,,,,,
dotson_WR_WSH,Jahan Dotson,WR,WSH,,,,0.0,0.0,50.0,3.0,592.0,,,,,,,,,,,,,,
zuerlein_K_NYJ,Greg Zuerlein,K,NYJ,,,,,,,,,,,,,,9.0,7.0,43.0,,,,,,
gay_K_IND,Matt Gay,K,IND,,,,,,,,,,,,,,9.0,7.0,37.0,,,,,,
chiefs_DST_KC,Chiefs,DST,KC,,,,,,,,,,,,,,,,,22.25,44.0,,9.0,2.0,13.0
chargers_DST_LAC,Chargers,DST,LAC,,,,,,,,,,,,,,,,,24.0625,42.0,,9.0,3.0,14.0
bourne_WR_NE,Kendrick Bourne,WR,NE,,,,0.0,13.0,56.0,3.0,666.0,,,,,,,,,,,,,,
bates_K_DET,Jake Bates,K,DET,,,,,,,,,,,,,,9.0,7.0,44.0,,,,,,
