key,name,pos,team,pass_tds,pass_yds,pass_ints,rush_tds,rush_yds,receptions,reception_tds,reception_yds,two_pts,fumbles,kick_0_19,kick_20_29,kick_30_39,kick_40_49,kick_50,kick_extra_points,df_points_allowed_per_game,df_sacks,df_safeties,df_fumbles,df_tds,df_ints
martinez_QB_SF,Adrian Martinez,QB,SF,1,114,0,0,7,,,,,0,,,,,,,,,,,,
allar_QB_PIT,Drew Allar,QB,PIT,1,102,0,0,8,,,,,0,,,,,,,,,,,,
fields_QB_KC,Justin Fields,QB,KC,1,147,1,0,21,,,,,0,,,,,,,,,,,,
oladokun_QB_KC,Chris Oladokun,QB,KC,1,147,0,0,18,,,,,1,,,,,,,,,,,,
mccarthy_QB_MIN,J.J. McCarthy,QB,MIN,1,136,1,0,19,,,,,0,,,,,,,,,,,,
howard_QB_PIT,Will Howard,QB,PIT,1,102,0,0,8,,,,,0,,,,,,,,,,,,
beck_QB_ARI,Carson Beck,QB,ARI,1,116,0,0,7,,,,,0,,,,,,,,,,,,
mullens_QB_JAX,Nick Mullens,QB,JAX,1,100,0,0,4,,,,,0,,,,,,,,,,,,
milroe_QB_SEA,Jalen Milroe,QB,SEA,1,89,0,0,14,,,,,0,,,,,,,,,,,,
klubnik_QB_NYJ,Cade Klubnik,QB,NYJ,1,90,0,0,9,,,,,0,,,,,,,,,,,,
cook_QB_NYJ,Brady Cook,QB,NYJ,1,120,1,0,20,,,,,0,,,,,,,,,,,,
pickett_QB_CAR,Kenny Pickett,QB,CAR,1,124,1,0,22,,,,,0,,,,,,,,,,,,
sanders_QB_CLE,Shedeur Sanders,QB,CLE,1,135,1,0,17,,,,,0,,,,,,,,,,,,
flacco_QB_CIN,Joe Flacco,QB,CIN,1,173,1,0,16,,,,,1,,,,,,,,,,,,
winston_QB_NYG,Jameis Winston,QB,NYG,1,144,1,0,22,,,,,1,,,,,,,,,,,,
robinson_RB_ATL,Bijan Robinson,RB,ATL,,,,11,1502,79,4,794,,2,,,,,,,,,,,,
gibbs_RB_DET,Jahmyr Gibbs,RB,DET,,,,15,1346,73,5,623,,1,,,,,,,,,,,,
taylor_RB_IND,Jonathan Taylor,RB,IND,,,,15,1581,48,2,346,,2,,,,,,,,,,,,
achane_RB_MIA,De'Von Achane,RB,MIA,,,,7,1128,75,6,550,,1,,,,,,,,,,,,
brown_RB_CIN,Chase Brown,RB,CIN,,,,9,1004,72,5,469,,1,,,,,,,,,,,,
mccaffrey_RB_SF,Christian McCaffrey,RB,SF,,,,8,938,68,5,619,,1,,,,,,,,,,,,
henry_RB_BAL,Derrick Henry,RB,BAL,,,,15,1652,16,1,161,,2,,,,,,,,,,,,
jeanty_RB_LV,Ashton Jeanty,RB,LV,,,,10,1050,55,6,341,,1,,,,,,,,,,,,
barkley_RB_PHI,Saquon Barkley,RB,PHI,,,,7,1409,40,2,312,,1,,,,,,,,,,,,
cook_RB_BUF,James Cook,RB,BUF,,,,9,1432,32,2,267,,3,,,,,,,,,,,,
jacobs_RB_GB,Josh Jacobs,RB,GB,,,,13,1091,36,1,294,,1,,,,,,,,,,,,
skattebo_RB_NYG,Cam Skattebo,RB,NYG,,,,9,952,42,4,362,,2,,,,,,,,,,,,
hall_RB_NYJ,Breece Hall,RB,NYJ,,,,7,1152,43,2,395,,2,,,,,,,,,,,,
hampton_RB_LAC,Omarion Hampton,RB,LAC,,,,11,937,47,2,299,,1,,,,,,,,,,,,
williams_RB_LAR,Kyren Williams,RB,LAR,,,,10,1114,33,3,250,,2,,,,,,,,,,,,
etienne_RB_NO,Travis Etienne,RB,NO,,,,5,989,47,5,358,,1,,,,,,,,,,,,
irving_RB_TB,Bucky Irving,RB,TB,,,,6,1023,44,3,400,,1,,,,,,,,,,,,
swift_RB_CHI,D'Andre Swift,RB,CHI,,,,9,1117,35,1,313,,1,,,,,,,,,,,,
love_RB_ARI,Jeremiyah Love,RB,ARI,,,,8,1024,42,2,352,,3,,,,,,,,,,,,
walker_RB_KC,Kenneth Walker III,RB,KC,,,,7,1066,45,0,343,,1,,,,,,,,,,,,
williams_RB_DAL,Javonte Williams,RB,DAL,,,,10,1091,29,1,141,,2,,,,,,,,,,,,
dowdle_RB_PIT,Rico Dowdle,RB,PIT,,,,8,926,38,2,268,,1,,,,,,,,,,,,
judkins_RB_CLE,Quinshon Judkins,RB,CLE,,,,10,973,32,0,229,,1,,,,,,,,,,,,
harvey_RB_DEN,RJ Harvey,RB,DEN,,,,6,582,47,5,341,,1,,,,,,,,,,,,
warren_RB_PIT,Jaylen Warren,RB,PIT,,,,6,836,40,2,319,,1,,,,,,,,,,,,
tuten_RB_JAX,Bhayshul Tuten,RB,JAX,,,,11,929,16,3,127,,3,,,,,,,,,,,,
gainwell_RB_TB,Kenneth Gainwell,RB,TB,,,,4,533,60,3,439,,1,,,,,,,,,,,,
stevenson_RB_NE,Rhamondre Stevenson,RB,NE,,,,7,784,35,2,333,,3,,,,,,,,,,,,
pollard_RB_TEN,Tony Pollard,RB,TEN,,,,7,1034,32,0,203,,3,,,,,,,,,,,,
henderson_RB_NE,TreVeyon Henderson,RB,NE,,,,7,905,33,1,197,,1,,,,,,,,,,,,
price_RB_SEA,Jadarian Price,RB,SEA,,,,8,973,20,1,220,,3,,,,,,,,,,,,
hubbard_RB_CAR,Chuba Hubbard,RB,CAR,,,,5,845,33,3,213,,2,,,,,,,,,,,,
montgomery_RB_HOU,David Montgomery,RB,HOU,,,,8,910,25,0,200,,1,,,,,,,,,,,,
dobbins_RB_DEN,J.K. Dobbins,RB,DEN,,,,6,1080,20,0,74,,1,,,,,,,,,,,,
jones_RB_MIN,Aaron Jones,RB,MIN,,,,3,704,39,2,298,,2,,,,,,,,,,,,
mason_RB_MIN,Jordan Mason,RB,MIN,,,,7,904,18,0,82,,1,,,,,,,,,,,,
monangai_RB_CHI,Kyle Monangai,RB,CHI,,,,5,852,23,0,200,,1,,,,,,,,,,,,
white_RB_WSH,Rachaad White,RB,WSH,,,,6,709,26,1,175,,1,,,,,,,,,,,,
croskeymerritt_RB_WSH,Jacory Croskey-Merritt,RB,WSH,,,,8,859,10,0,74,,2,,,,,,,,,,,,
tracy_RB_NYG,Tyrone Tracy Jr.,RB,NYG,,,,3,611,32,2,249,,1,,,,,,,,,,,,
spears_RB_TEN,Tyjae Spears,RB,TEN,,,,4,363,48,0,309,,1,,,,,,,,,,,,
marks_RB_HOU,Woody Marks,RB,HOU,,,,3,560,21,3,178,,1,,,,,,,,,,,,
sampson_RB_CLE,Dylan Sampson,RB,CLE,,,,2,289,38,3,331,,2,,,,,,,,,,,,
charbonnet_RB_SEA,Zach Charbonnet,RB,SEA,,,,7,504,20,0,160,,1,,,,,,,,,,,,
pacheco_RB_DET,Isiah Pacheco,RB,DET,,,,3,615,26,1,155,,1,,,,,,,,,,,,
conner_RB_ARI,James Conner,RB,ARI,,,,3,310,36,2,263,,0,,,,,,,,,,,,
james_RB_SF,Jordan James,RB,SF,,,,4,493,24,1,231,,2,,,,,,,,,,,,
corum_RB_LAR,Blake Corum,RB,LAR,,,,5,822,6,0,35,,1,,,,,,,,,,,,
brooks_RB_CAR,Jonathon Brooks,RB,CAR,,,,4,612,18,1,154,,2,,,,,,,,,,,,
hill_RB_BAL,Justice Hill,RB,BAL,,,,3,324,30,2,256,,0,,,,,,,,,,,,
black_RB_SF,Kaelon Black,RB,SF,,,,5,592,13,1,126,,2,,,,,,,,,,,,
rodriguez_RB_JAX,Chris Rodriguez Jr.,RB,JAX,,,,7,671,2,0,22,,1,,,,,,,,,,,,
allgeier_RB_ARI,Tyler Allgeier,RB,ARI,,,,6,470,16,0,91,,1,,,,,,,,,,,,
randall_RB_BAL,Adam Randall,RB,BAL,,,,3,441,16,2,177,,1,,,,,,,,,,,,
johnson_RB_BUF,Ty Johnson,RB,BUF,,,,2,224,24,3,274,,0,,,,,,,,,,,,
demercado_RB_KC,Emari Demercado,RB,KC,,,,2,598,17,1,130,,3,,,,,,,,,,,,
davis_RB_DAL,Malik Davis,RB,DAL,,,,4,555,9,0,75,,0,,,,,,,,,,,,
allen_RB_NYJ,Braelon Allen,RB,NYJ,,,,5,435,13,1,98,,3,,,,,,,,,,,,
jordan_RB_HOU,Jawhar Jordan,RB,HOU,,,,2,382,22,1,174,,1,,,,,,,,,,,,
wilson_RB_SEA,Emanuel Wilson,RB,SEA,,,,3,528,14,0,93,,1,,,,,,,,,,,,
dillon_RB_CAR,AJ Dillon,RB,CAR,,,,3,500,16,1,132,,5,,,,,,,,,,,,
perine_RB_CIN,Samaje Perine,RB,CIN,,,,4,442,17,0,131,,3,,,,,,,,,,,,
brooks_RB_GB,Christopher Brooks,RB,GB,,,,2,548,15,0,104,,1,,,,,,,,,,,,
washington_RB_LV,Mike Washington Jr.,RB,LV,,,,2,340,22,1,183,,1,,,,,,,,,,,,
vidal_RB_LAC,Kimani Vidal,RB,LAC,,,,2,349,16,1,146,,0,,,,,,,,,,,,
mitchell_RB_LAC,Keaton Mitchell,RB,LAC,,,,2,497,11,0,72,,1,,,,,,,,,,,,
miller_RB_NO,Kendre Miller,RB,NO,,,,4,364,8,0,57,,0,,,,,,,,,,,,
bigsby_RB_PHI,Tank Bigsby,RB,PHI,,,,3,466,3,0,30,,0,,,,,,,,,,,,
juszczyk_RB_SF,Kyle Juszczyk,RB,SF,,,,0,2,27,2,253,,0,,,,,,,,,,,,
smith_RB_KC,Brashard Smith,RB,KC,,,,1,179,21,1,141,,0,,,,,,,,,,,,
wright_RB_MIA,Jaylen Wright,RB,MIA,,,,2,383,7,0,48,,2,,,,,,,,,,,,
neal_RB_NO,Devin Neal,RB,NO,,,,2,179,5,0,35,,0,,,,,,,,,,,,
chandler_RB_NO,Ty Chandler,RB,NO,,,,1,144,12,0,57,,0,,,,,,,,,,,,
ford_RB_WSH,Jerome Ford,RB,WSH,,,,1,193,8,0,47,,0,,,,,,,,,,,,
davis_RB_NYJ,Isaiah Davis,RB,NYJ,,,,1,171,7,0,60,,0,,,,,,,,,,,,
gore_RB_BUF,Frank Gore Jr.,RB,BUF,,,,2,174,3,0,26,,0,,,,,,,,,,,,
tucker_RB_TB,Sean Tucker,RB,TB,,,,3,145,1,0,6,,0,,,,,,,,,,,,
johnson_RB_CHI,Roschon Johnson,RB,CHI,,,,3,116,3,0,17,,0,,,,,,,,,,,,
ekeler_RB_WSH,Austin Ekeler,RB,WSH,,,,1,150,6,0,62,,0,,,,,,,,,,,,
mcgowan_RB_IND,Seth McGowan,RB,IND,,,,2,142,2,0,25,,0,,,,,,,,,,,,
guerendo_RB_SF,Isaac Guerendo,RB,SF,,,,1,160,4,0,37,,0,,,,,,,,,,,,
allen_RB_WSH,Kaytron Allen,RB,WSH,,,,1,171,2,0,22,,0,,,,,,,,,,,,
mafah_RB_DAL,Phil Mafah,RB,DAL,,,,1,142,4,0,34,,0,,,,,,,,,,,,
mcnichols_RB_WSH,Jeremy McNichols,RB,WSH,,,,1,88,7,0,54,,0,,,,,,,,,,,,
scott_RB_MIN,Zavier Scott,RB,MIN,,,,0,108,6,1,46,,0,,,,,,,,,,,,
mitchell_RB_NE,Elijah Mitchell,RB,NE,,,,1,156,2,0,25,,0,,,,,,,,,,,,
miller_RB_NE,Jam Miller,RB,NE,,,,1,156,2,0,25,,0,,,,,,,,,,,,
ogunbowale_RB_HOU,Dare Ogunbowale,RB,HOU,,,,1,68,7,0,63,,0,,,,,,,,,,,,
burton_RB_CLE,Michael Burton,RB,CLE,,,,1,10,6,1,40,,0,,,,,,,,,,,,
beck_RB_NYJ,Andrew Beck,RB,NYJ,,,,0,8,5,2,35,,0,,,,,,,,,,,,
estime_RB_NO,Audric Estime,RB,NO,,,,1,121,3,0,24,,0,,,,,,,,,,,,
coleman_RB_DEN,Jonah Coleman,RB,DEN,,,,1,134,3,0,23,,0,,,,,,,,,,,,
ali_RB_BAL,Rasheen Ali,RB,BAL,,,,0,47,7,1,53,,0,,,,,,,,,,,,
holani_RB_SEA,George Holani,RB,SEA,,,,1,118,4,0,30,,0,,,,,,,,,,,,
washington_RB_MIA,Carlos Washington Jr.,RB,MIA,,,,1,130,2,0,19,,0,,,,,,,,,,,,
johnson_RB_KC,Emmett Johnson,RB,KC,,,,1,126,2,0,23,,0,,,,,,,,,,,,
edwards_RB_MIA,Donovan Edwards,RB,MIA,,,,1,130,2,0,19,,0,,,,,,,,,,,,
claiborne_RB_MIN,Demond Claiborne,RB,MIN,,,,1,133,2,0,21,,0,,,,,,,,,,,,
harris_RB_LAC,Najee Harris,RB,LAC,,,,1,126,2,0,18,,0,,,,,,,,,,,,
smithnjigba_WR_SEA,Jaxon Smith-Njigba,WR,SEA,,,,0,36,122,12,1766,,1,,,,,,,,,,,,
nacua_WR_LAR,Puka Nacua,WR,LAR,,,,2,109,128,9,1699,,1,,,,,,,,,,,,
chase_WR_CIN,Ja'Marr Chase,WR,CIN,,,,0,19,128,10,1546,,1,,,,,,,,,,,,
london_WR_ATL,Drake London,WR,ATL,,,,0,0,104,13,1423,,1,,,,,,,,,,,,
brown_WR_DET,Amon-Ra St. Brown,WR,DET,,,,0,8,114,11,1365,,0,,,,,,,,,,,,
rice_WR_KC,Rashee Rice,WR,KC,,,,2,34,104,13,1047,,0,,,,,,,,,,,,
pickens_WR_DAL,George Pickens,WR,DAL,,,,0,-1,94,10,1391,,0,,,,,,,,,,,,
olave_WR_NO,Chris Olave,WR,NO,,,,0,0,98,10,1237,,0,,,,,,,,,,,,
brown_WR_PHI,A.J. Brown,WR,PHI,,,,0,0,93,9,1295,,0,,,,,,,,,,,,
lamb_WR_DAL,CeeDee Lamb,WR,DAL,,,,0,25,102,6,1337,,0,,,,,,,,,,,,
flowers_WR_BAL,Zay Flowers,WR,BAL,,,,1,60,85,8,1211,,2,,,,,,,,,,,,
collins_WR_HOU,Nico Collins,WR,HOU,,,,1,13,82,8,1242,,1,,,,,,,,,,,,
jefferson_WR_MIN,Justin Jefferson,WR,MIN,,,,0,6,90,6,1241,,0,,,,,,,,,,,,
higgins_WR_CIN,Tee Higgins,WR,CIN,,,,0,0,74,11,1030,,0,,,,,,,,,,,,
smith_WR_PHI,DeVonta Smith,WR,PHI,,,,0,0,90,6,1151,,0,,,,,,,,,,,,
wilson_WR_NYJ,Garrett Wilson,WR,NYJ,,,,0,2,89,9,953,,1,,,,,,,,,,,,
egbuka_WR_TB,Emeka Egbuka,WR,TB,,,,0,10,72,8,1119,,0,,,,,,,,,,,,
mclaurin_WR_WSH,Terry McLaurin,WR,WSH,,,,0,1,69,11,967,,0,,,,,,,,,,,,
nabers_WR_NYG,Malik Nabers,WR,NYG,,,,0,1,70,10,946,,0,,,,,,,,,,,,
williams_WR_DET,Jameson Williams,WR,DET,,,,1,39,63,7,1079,,0,,,,,,,,,,,,
pierce_WR_IND,Alec Pierce,WR,IND,,,,0,0,58,9,1107,,0,,,,,,,,,,,,
sutton_WR_DEN,Courtland Sutton,WR,DEN,,,,0,0,76,8,969,,0,,,,,,,,,,,,
odunze_WR_CHI,Rome Odunze,WR,CHI,,,,0,4,66,9,964,,0,,,,,,,,,,,,
mcmillan_WR_CAR,Tetairoa McMillan,WR,CAR,,,,0,0,73,7,1063,,1,,,,,,,,,,,,
adams_WR_LAR,Davante Adams,WR,LAR,,,,0,0,68,10,850,,0,,,,,,,,,,,,
burden_WR_CHI,Luther Burden III,WR,CHI,,,,0,32,72,6,1007,,0,,,,,,,,,,,,
waddle_WR_DEN,Jaylen Waddle,WR,DEN,,,,0,25,75,6,975,,0,,,,,,,,,,,,
mcconkey_WR_LAC,Ladd McConkey,WR,LAC,,,,0,0,75,7,942,,0,,,,,,,,,,,,
moore_WR_BUF,DJ Moore,WR,BUF,,,,1,81,69,8,797,,1,,,,,,,,,,,,
harrison_WR_ARI,Marvin Harrison Jr.,WR,ARI,,,,0,0,69,7,949,,0,,,,,,,,,,,,
meyers_WR_JAX,Jakobi Meyers,WR,JAX,,,,0,18,76,6,895,,1,,,,,,,,,,,,
robinson_WR_TEN,Wan'Dale Robinson,WR,TEN,,,,0,6,89,4,837,,0,,,,,,,,,,,,
evans_WR_SF,Mike Evans,WR,SF,,,,0,0,68,7,886,,0,,,,,,,,,,,,
godwin_WR_TB,Chris Godwin,WR,TB,,,,0,1,75,6,841,,0,,,,,,,,,,,,
washington_WR_JAX,Parker Washington,WR,JAX,,,,0,2,61,7,915,,0,,,,,,,,,,,,
metcalf_WR_PIT,DK Metcalf,WR,PIT,,,,1,10,61,6,900,,0,,,,,,,,,,,,
johnston_WR_LAC,Quentin Johnston,WR,LAC,,,,0,8,58,9,787,,1,,,,,,,,,,,,
downs_WR_IND,Josh Downs,WR,IND,,,,0,2,78,6,713,,1,,,,,,,,,,,,
wilson_WR_ARI,Michael Wilson,WR,ARI,,,,0,2,67,6,797,,0,,,,,,,,,,,,
watson_WR_GB,Christian Watson,WR,GB,,,,0,11,48,8,853,,0,,,,,,,,,,,,
thomas_WR_JAX,Brian Thomas Jr.,WR,JAX,,,,1,31,54,6,839,,0,,,,,,,,,,,,
pittman_WR_PIT,Michael Pittman,WR,PIT,,,,0,0,77,6,684,,0,,,,,,,,,,,,
dell_WR_HOU,Tank Dell,WR,HOU,,,,0,53,62,5,805,,0,,,,,,,,,,,,
shakir_WR_BUF,Khalil Shakir,WR,BUF,,,,0,4,75,5,713,,1,,,,,,,,,,,,
reed_WR_GB,Jayden Reed,WR,GB,,,,0,127,60,5,728,,0,,,,,,,,,,,,
addison_WR_MIN,Jordan Addison,WR,MIN,,,,1,78,50,6,733,,0,,,,,,,,,,,,
tyson_WR_NO,Jordyn Tyson,WR,NO,,,,0,10,61,4,870,,2,,,,,,,,,,,,
pearsall_WR_SF,Ricky Pearsall,WR,SF,,,,0,18,61,3,845,,0,,,,,,,,,,,,
worthy_WR_KC,Xavier Worthy,WR,KC,,,,1,146,53,4,641,,0,,,,,,,,,,,,
doubs_WR_NE,Romeo Doubs,WR,NE,,,,0,0,56,5,711,,0,,,,,,,,,,,,
jeudy_WR_CLE,Jerry Jeudy,WR,CLE,,,,0,4,58,3,783,,1,,,,,,,,,,,,
metchie_WR_CAR,John Metchie III,WR,CAR,,,,0,-4,64,5,599,,0,,,,,,,,,,,,
lemon_WR_PHI,Makai Lemon,WR,PHI,,,,0,14,55,4,758,,2,,,,,,,,,,,,
jennings_WR_MIN,Jauan Jennings,WR,MIN,,,,0,0,51,7,627,,1,,,,,,,,,,,,
kupp_WR_SEA,Cooper Kupp,WR,SEA,,,,0,3,57,4,692,,1,,,,,,,,,,,,
ridley_WR_TEN,Calvin Ridley,WR,TEN,,,,1,24,48,2,800,,0,,,,,,,,,,,,
tate_WR_TEN,Carnell Tate,WR,TEN,,,,0,9,54,4,729,,2,,,,,,,,,,,,
coker_WR_CAR,Jalen Coker,WR,CAR,,,,0,0,53,5,677,,1,,,,,,,,,,,,
shaheed_WR_SEA,Rashid Shaheed,WR,SEA,,,,0,91,49,3,746,,1,,,,,,,,,,,,
wease_WR_MIA,Theo Wease Jr.,WR,MIA,,,,0,8,48,5,685,,1,,,,,,,,,,,,
tucker_WR_LV,Tre Tucker,WR,LV,,,,0,48,52,5,610,,0,,,,,,,,,,,,
franklin_WR_DEN,Troy Franklin,WR,DEN,,,,0,11,56,5,577,,1,,,,,,,,,,,,
bateman_WR_BAL,Rashod Bateman,WR,BAL,,,,0,0,39,8,572,,0,,,,,,,,,,,,
kirk_WR_SF,Christian Kirk,WR,SF,,,,0,0,55,4,630,,0,,,,,,,,,,,,
mcmillan_WR_TB,Jalen McMillan,WR,TB,,,,0,29,46,5,624,,0,,,,,,,,,,,,
nailor_WR_LV,Jalen Nailor,WR,LV,,,,0,6,43,6,573,,0,,,,,,,,,,,,
williams_WR_WSH,Antonio Williams,WR,WSH,,,,0,15,48,4,677,,2,,,,,,,,,,,,
cooper_WR_NYJ,Omar Cooper Jr.,WR,NYJ,,,,0,13,53,4,623,,2,,,,,,,,,,,,
higgins_WR_HOU,Jayden Higgins,WR,HOU,,,,0,0,44,6,551,,0,,,,,,,,,,,,
concepcion_WR_CLE,KC Concepcion,WR,CLE,,,,0,10,50,3,644,,2,,,,,,,,,,,,
boutte_WR_NE,Kayshon Boutte,WR,NE,,,,0,0,36,6,589,,0,,,,,,,,,,,,
golden_WR_GB,Matthew Golden,WR,GB,,,,0,57,44,3,619,,0,,,,,,,,,,,,
vele_WR_NO,Devaughn Vele,WR,NO,,,,0,0,45,4,588,,0,,,,,,,,,,,,
horton_WR_SEA,Tory Horton,WR,SEA,,,,0,6,38,6,500,,1,,,,,,,,,,,,
boston_WR_CLE,Denzel Boston,WR,CLE,,,,0,10,46,3,585,,1,,,,,,,,,,,,
ayomanor_WR_TEN,Elic Ayomanor,WR,TEN,,,,0,0,40,5,538,,0,,,,,,,,,,,,
