key,name,pos,team,pass_tds,pass_yds,pass_ints,rush_tds,rush_yds,receptions,reception_tds,reception_yds,two_pts,fumbles,kick_0_19,kick_20_29,kick_30_39,kick_40_49,kick_50,kick_extra_points,df_points_allowed_per_game,df_sacks,df_safeties,df_fumbles,df_tds,df_ints
jackson_QB_BAL,Lamar Jackson,QB,BAL,36,4145,6,3,850,,,,,5,,,,,,,,,,,,
allen_QB_BUF,Josh Allen,QB,BUF,33,3882,7,11,597,,,,,3,,,,,,,,,,,,
burrow_QB_CIN,Joe Burrow,QB,CIN,38,4852,10,3,188,,,,,4,,,,,,,,,,,,
hurts_QB_PHI,Jalen Hurts,QB,PHI,28,3352,9,12,752,,,,,4,,,,,,,,,,,,
daniels_QB_WSH,Jayden Daniels,QB,WSH,29,3893,11,5,814,,,,,1,,,,,,,,,,,,
mayfield_QB_TB,Baker Mayfield,QB,TB,35,4298,18,3,322,,,,,3,,,,,,,,,,,,
mahomes_QB_KC,Patrick Mahomes,QB,KC,31,4255,12,3,336,,,,,2,,,,,,,,,,,,
murray_QB_ARI,Kyler Murray,QB,ARI,27,3871,10,5,584,,,,,4,,,,,,,,,,,,
purdy_QB_SF,Brock Purdy,QB,SF,29,4474,13,4,287,,,,,3,,,,,,,,,,,,
prescott_QB_DAL,Dak Prescott,QB,DAL,30,4400,12,2,194,,,,,2,,,,,,,,,,,,
nix_QB_DEN,Bo Nix,QB,DEN,28,3572,11,4,458,,,,,0,,,,,,,,,,,,
fields_QB_NYJ,Justin Fields,QB,NYJ,23,3475,12,6,677,,,,,1,,,,,,,,,,,,
goff_QB_DET,Jared Goff,QB,DET,32,4466,12,0,56,,,,,2,,,,,,,,,,,,
jones_QB_IND,Daniel Jones,QB,IND,24,3547,14,5,545,,,,,3,,,,,,,,,,,,
williams_QB_CHI,Caleb Williams,QB,CHI,25,3746,10,1,577,,,,,5,,,,,,,,,,,,
love_QB_GB,Jordan Love,QB,GB,29,4026,11,1,126,,,,,1,,,,,,,,,,,,
herbert_QB_LAC,Justin Herbert,QB,LAC,25,3746,8,2,263,,,,,2,,,,,,,,,,,,
smith_QB_LV,Geno Smith,QB,LV,24,4060,12,2,238,,,,,1,,,,,,,,,,,,
tagovailoa_QB_MIA,Tua Tagovailoa,QB,MIA,28,4199,11,0,97,,,,,4,,,,,,,,,,,,
maye_QB_NE,Drake Maye,QB,NE,23,3494,14,3,571,,,,,5,,,,,,,,,,,,
stroud_QB_HOU,C.J. Stroud,QB,HOU,26,3893,10,1,250,,,,,4,,,,,,,,,,,,
lawrence_QB_JAX,Trevor Lawrence,QB,JAX,24,3839,13,4,233,,,,,4,,,,,,,,,,,,
mccarthy_QB_MIN,J.J. McCarthy,QB,MIN,26,3948,17,1,279,,,,,4,,,,,,,,,,,,
young_QB_CAR,Bryce Young,QB,CAR,24,3427,13,4,293,,,,,2,,,,,,,,,,,,
penix_QB_ATL,Michael Penix Jr.,QB,ATL,24,3994,16,2,211,,,,,2,,,,,,,,,,,,
stafford_QB_LAR,Matthew Stafford,QB,LAR,26,3799,7,0,41,,,,,2,,,,,,,,,,,,
rodgers_QB_PIT,Aaron Rodgers,QB,PIT,25,3712,9,0,113,,,,,3,,,,,,,,,,,,
