name,pos,pts,pts_ppr,year
russell_shepard,WR,31.0,40.8,2018
chase_daniel,QB,30.0,30.7,2018
darren_fells,TE,30.0,40.7,2018
geoff_swaim,TE,30.0,56.2,2018
trent_taylor,WR,30.0,55.5,2018
kalen_ballage,RB,29.0,37.7,2018
travis_benjamin,WR,29.0,40.7,2018
bruce_ellington,WR,29.0,59.6,2018
anthony_firkser,TE,29.0,47.5,2018
luke_stocker,TE,29.0,43.5,2018
jason_croom,TE,28.0,49.9,2018
will_dissly,TE,28.0,35.6,2018
marcus_murphy,RB,28.0,38.6,2018
michael_roberts,TE,28.0,37.0,2018
james_washington,WR,28.0,43.7,2018
kyle_allen,QB,27.0,26.5,2018
martavis_bryant,WR,27.0,45.9,2018
virgil_green,TE,27.0,46.0,2018
colt_mccoy,QB,27.0,27.2,2018
chris_moore,WR,27.0,46.3,2018
trent_sherfield,WR,27.0,46.0,2018
erik_swoope,TE,27.0,34.7,2018
brandon_bolden,RB,26.0,29.4,2018
bennie_fowler,WR,26.0,41.9,2018
brandon_lafell,WR,26.0,37.5,2018
andre_roberts,WR,26.0,35.9,2018
mo_alie-cox,TE,25.0,32.3,2018
justin_hardy,WR,25.0,39.3,2018
josh_hill,TE,25.0,40.5,2018
cody_latimer,WR,25.0,36.0,2018
lee_smith,TE,25.0,35.3,2018
rod_smith,RB,25.0,33.7,2018
cody_core,WR,24.0,37.0,2018
tyler_eifert,TE,24.0,38.9,2018
chad_williams,WR,24.0,41.0,2018
jordan_akins,TE,23.0,39.5,2018
richie_james,WR,23.0,32.0,2018
lance_kendricks,TE,23.0,42.0,2018
austin_carr,WR,22.0,30.7,2018
hayden_hurst,TE,22.0,35.3,2018
dan_arnold,TE,21.0,33.0,2018
marcell_ateman,WR,21.0,36.4,2018
nick_boyle,TE,21.0,44.3,2018
garrett_celek,TE,21.0,26.0,2018
marvin_hall,WR,21.0,30.9,2018
josh_mccown,QB,21.0,20.8,2018
james_oshaughnessy,TE,21.0,45.4,2018
maxx_williams,TE,21.0,37.1,2018
josh_bellamy,WR,20.0,33.7,2018
deandre_carter,WR,20.0,42.3,2018
brandon_marshall,WR,20.0,30.6,2018
michael_floyd,WR,18.0,28.0,2018
mike_gesicki,TE,18.0,40.2,2018
andy_janovich,RB,18.0,25.7,2018
zach_line,RB,18.0,22.5,2018
matt_barkley,QB,17.0,17.1,2018
leonte_carroo,WR,17.0,18.8,2018
alex_erickson,WR,17.0,36.9,2018
darius_jennings,WR,17.0,28.1,2018
jordan_leggett,TE,17.0,31.4,2018
charles_clay,TE,16.0,37.4,2018
andre_holmes,WR,16.0,29.2,2018
marcus_johnson,WR,16.0,22.0,2018
jake_kumerow,WR,16.0,24.3,2018
mycole_pruitt,TE,16.0,25.2,2018
anthony_sherman,RB,16.0,23.8,2018
deonte_thompson,WR,16.0,33.1,2018
dj_chark,WR,15.0,29.4,2018
brian_hill,RB,15.0,15.6,2018
cameron_meredith,WR,15.0,24.4,2018
taquan_mizzell,RB,15.0,23.4,2018
nick_oleary,TE,15.0,22.6,2018
logan_paulsen,TE,15.0,24.1,2018
austin_seferian-jenkins,TE,15.0,26.0,2018
scott_simonson,TE,15.0,23.6,2018
vyncint_smith,WR,15.0,20.1,2018
dwayne_washington,RB,15.0,15.4,2018
alex_armah,RB,14.0,15.0,2018
cameron_artis-payne,RB,14.0,17.4,2018
deontay_burnett,WR,14.0,24.3,2018
taylor_heinicke,QB,14.0,13.9,2018
andy_jones,WR,14.0,25.0,2018
ronald_jones,RB,14.0,20.7,2018
trey_quinn,WR,14.0,22.5,2018
damion_ratley,WR,14.0,27.4,2018
robert_tonyan,TE,14.0,17.7,2018
sam_bradford,QB,13.0,12.7,2018
derek_carrier,TE,13.0,19.7,2018
seth_devalve,TE,13.0,18.4,2018
nathan_peterman,QB,13.0,12.8,2018
brandon_powell,WR,13.0,24.3,2018
adam_shaheen,TE,13.0,17.8,2018
darrel_williams,RB,13.0,16.1,2018
brice_butler,WR,12.0,18.0,2018
stevan_ridley,RB,12.0,14.8,2018
dalton_schultz,TE,12.0,23.6,2018
aj_derby,TE,11.0,13.8,2018
mike_glennon,QB,11.0,11.0,2018
corey_grant,RB,11.0,19.7,2018
dwayne_harris,WR,11.0,17.2,2018
tommylee_lewis,WR,11.0,14.0,2018
chris_manhertz,TE,11.0,13.2,2018
keith_ford,RB,10.0,13.0,2018
john_kelly,RB,10.0,12.1,2018
niles_paul,TE,10.0,19.5,2018
eli_rogers,WR,10.0,21.5,2018
jeremy_sprinkle,TE,10.0,15.1,2018
deanthony_thomas,WR,10.0,12.5,2018
darren_waller,TE,10.0,15.6,2018
deandre_washington,RB,10.0,11.4,2018
charcandrick_west,RB,10.0,11.6,2018
jake_butt,TE,9.0,16.5,2018
donta_foreman,RB,9.0,10.7,2018
devonta_freeman,RB,9.0,14.1,2018
cj_ham,RB,9.0,20.3,2018
dontrell_hilliard,RB,9.0,17.5,2018
kevin_white,WR,9.0,13.2,2018
luke_willson,TE,9.0,21.7,2018
cameron_batson,WR,8.0,16.3,2018
corey_coleman,WR,8.0,12.6,2018
tyler_conklin,TE,8.0,12.7,2018
matt_lengel,TE,8.0,10.7,2018
elijhaa_penny,RB,8.0,15.5,2018
logan_thomas,TE,8.0,20.3,2018
mark_walton,RB,8.0,12.5,2018
derek_anderson,QB,7.0,6.5,2018
kenjon_barner,RB,7.0,8.4,2018
blake_bell,TE,7.0,14.7,2018
teddy_bridgewater,QB,7.0,7.2,2018
patrick_dimarco,RB,7.0,10.1,2018
jermaine_gresham,TE,7.0,16.4,2018
xavier_grimble,TE,7.0,12.6,2018
detrez_newsome,RB,7.0,8.8,2018
joshua_perkins,TE,7.0,11.7,2018
eric_tomlinson,TE,7.0,15.2,2018
russell_gage,WR,6.0,12.3,2018
david_grinnage,TE,6.0,12.1,2018
ryan_hewitt,TE,6.0,7.1,2018
jj_nelson,WR,6.0,13.4,2018
bradley_sowell,RB,6.0,7.2,2018
derrick_willies,WR,6.0,9.1,2018
kamar_aiken,WR,5.0,11.3,2018
antony_auclair,TE,5.0,11.8,2018
mike_boone,RB,5.0,6.8,2018
noah_brown,WR,5.0,10.4,2018
rico_gathers,TE,5.0,7.5,2018
shelton_gibson,WR,5.0,5.8,2018
jacob_hollister,TE,5.0,9.2,2018
deshone_kizer,QB,5.0,5.4,2018
eric_saubert,TE,5.0,9.8,2018
durham_smythe,TE,5.0,11.0,2018
neal_sterling,TE,5.0,10.7,2018
nate_sudfeld,QB,5.0,4.7,2018
roc_thomas,RB,5.0,7.1,2018
delanie_walker,TE,5.0,9.2,2018
jesus_wilson,WR,5.0,9.2,2018
chad_beebe,WR,4.0,7.9,2018
tommy_bohanon,RB,4.0,10.1,2018
ben_braunecker,TE,4.0,7.2,2018
jawill_davis,WR,4.0,8.0,2018
tyler_ervin,RB,4.0,6.5,2018
jordan_franks,TE,4.0,5.7,2018
rashad_greene,WR,4.0,10.0,2018
tyler_kroft,TE,4.0,7.6,2018
marcedes_lewis,TE,4.0,6.9,2018
tj_logan,RB,4.0,10.9,2018
tre_madden,RB,4.0,5.8,2018
byron_marshall,RB,4.0,7.9,2018
david_morgan,TE,4.0,8.6,2018
roosevelt_nix,RB,4.0,8.2,2018
samaje_perine,RB,4.0,6.7,2018
john_phillips,TE,4.0,6.8,2018
auden_tate,WR,4.0,7.5,2018
jalen_tolliver,WR,4.0,6.7,2018
david_williams,RB,4.0,3.6,2018
dwayne_allen,TE,3.0,5.7,2018
benny_cunningham,RB,3.0,3.9,2018
mike_gillislee,RB,3.0,4.2,2018
jeremy_hill,RB,3.0,4.1,2018
jeremy_langford,RB,3.0,2.5,2018
brian_parker,TE,3.0,8.3,2018
charone_peake,WR,3.0,4.5,2018
shaun_wilson,RB,3.0,6.4,2018
javon_wims,WR,3.0,7.2,2018
nick_bellore,RB,2.0,5.5,2018
travaris_cadet,RB,2.0,3.2,2018
matt_cassel,QB,2.0,1.7,2018
orson_charles,TE,2.0,5.3,2018
derrick_coleman,RB,2.0,4.0,2018
river_cracraft,WR,2.0,3.4,2018
sean_culkin,TE,2.0,3.4,2018
justin_davis,RB,2.0,1.9,2018
gehrig_dieter,WR,2.0,3.2,2018
david_fluellen,RB,2.0,1.6,2018
garrett_gilbert,QB,2.0,1.6,2018
khadarel_hodge,WR,2.0,3.7,2018
justin_hunter,WR,2.0,5.1,2018
darius_jackson,RB,2.0,1.6,2018
rishard_matthews,WR,2.0,7.4,2018
ray-ray_mccloud,WR,2.0,7.0,2018
cj_prosise,RB,2.0,4.9,2018
brian_quick,WR,2.0,4.8,2018
keith_smith,RB,2.0,7.3,2018
jonathan_stewart,RB,2.0,1.7,2018
tyrone_swoopes,TE,2.0,3.3,2018
delance_turner,RB,2.0,4.1,2018
malik_turner,WR,2.0,4.0,2018
brandon_wilds,RB,2.0,1.5,2018
nick_williams,WR,2.0,3.7,2018
terrance_williams,WR,2.0,3.8,2018
brandon_zylstra,WR,2.0,3.3,2018
ameer_abdullah,RB,1.0,3.9,2018
victor_bolden,WR,1.0,2.0,2018
michael_burton,RB,1.0,1.6,2018
damiere_byrd,WR,1.0,1.8,2018
jamaal_charles,RB,1.0,3.4,2018
sammie_coates,WR,1.0,2.2,2018
alan_cross,TE,1.0,2.9,2018
joshua_dobbs,QB,1.0,0.8,2018
ross_dwelley,TE,1.0,3.4,2018
matt_flanagan,TE,1.0,2.4,2018
robert_griffin,QB,1.0,0.8,2018
justin_hardee,WR,1.0,2.0,2018
keon_hatcher,WR,1.0,1.8,2018
chad_henne,QB,1.0,1.5,2018
robert_kelley,RB,1.0,0.8,2018
marcus_kemp,WR,1.0,1.7,2018
jeremy_kerley,WR,1.0,2.7,2018
darvin_kidsy,WR,1.0,1.8,2018
allen_lazard,WR,1.0,1.7,2018
khari_lee,TE,1.0,1.5,2018
josh_malone,WR,1.0,2.2,2018
jd_mckissic,RB,1.0,0.8,2018
jeremy_mcnichols,RB,1.0,0.8,2018
christine_michael,RB,1.0,0.9,2018
johnny_mundt,TE,1.0,1.5,2018
jamize_olawale,RB,1.0,3.3,2018
ricky_ortiz,RB,1.0,4.1,2018
cam_phillips,WR,1.0,1.9,2018
richard_rodgers,TE,1.0,1.7,2018
dion_sims,TE,1.0,2.9,2018
hakeem_valles,TE,1.0,3.1,2018
justin_watson,WR,1.0,1.5,2018
derek_watt,RB,1.0,2.3,2018
joe_webb,QB,1.0,3.3,2018
tim_white,WR,1.0,2.4,2018
saeed_blacknall,,,,2018
daniel_brown,,,,2018
deante_burton,,,,2018
jehu_chesson,WR,,1.3,2018
lavon_coleman,,,,2018
stacy_coley,,,,2018
pharoh_cooper,,,,2018
jerome_cunningham,,,,2018
darrell_daniels,,,,2018
geremy_davis,,,,2018
trevor_davis,,,,2018
dalyn_dawkins,,,,2018
matthew_dayes,,,,2018
garrett_dickerson,,,,2018
quinton_dunbar,,,,2018
steven_dunbar,,,,2018
malachi_dupre,,,,2018
trey_edmunds,,,,2018
alex_ellis,,,,2018
donnie_ernsberger,,,,2018
isaiah_ford,,,,2018
daurice_fountain,,,,2018
mose_frazier,,,,2018
rico_gafford,,,,2018
cj_goodwin,,,,2018
janarion_grant,,,,2018
garrett_griffin,,,,2018
clark_harris,,,,2018
temarrick_hemingway,,,,2018
deangelo_henderson,RB,,-0.1,2018
quadree_henderson,,,,2018
hunter_henry,,,,2018
darrius_heyward-bey,WR,,1.2,2018
gabe_holmes,,,,2018
johnny_holton,,,,2018
buddy_howell,,,,2018
gregory_howell,,,,2018
chad_kelly,QB,,-0.1,2018
ben_koyack,,,,2018
chris_lacy,,,,2018
lance_lenoir,,,,2018
tony_lippett,,,,2018
sean_mannion,QB,,,2018
bradley_marquez,,,,2018
freddie_martino,,,,2018
aj_mccarron,QB,,0.1,2018
max_mccaffrey,,,,2018
tanner_mcevoy,,,,2018
jaydon_mickens,,,,2018
steven_mitchell,,,,2018
dare_ogunbowale,,,,2018
senorise_perry,,,,2018
thomas_rawls,,,,2018
keenan_reynolds,,,,2018
cooper_rush,,,,2018
alonzo_russell,,,,2018
mark_sanchez,QB,,0.3,2018
matt_schaub,QB,,1.1,2018
mason_schreck,,,,2018
boston_scott,,,,2018
damari_scott,,,,2018
cam_sims,,,,2018
matthew_slater,,,,2018
nate_solder,,,,2018
brandon_tate,,,,2018
mike_thomas,,,,2018
danny_vitale,RB,,1.2,2018
clive_walford,,,,2018
mike_wallace,,,,2018
brandon_weeden,QB,,-0.1,2018
markus_wheaton,,,,2018
cole_wick,,,,2018
jonathan_williams,RB,,1.1,2018
deon_yelder,,,,2018
jacoby_brissett,QB,-1.0,-0.6,2018
brian_hoyer,QB,-1.0,-0.5,2018
jmon_moore,WR,-1.0,1.5,2018
geno_smith,QB,-1.0,-1.5,2018
rod_streater,WR,-1.0,-1.1,2018
robert_turbin,RB,-1.0,0.3,2018
kaelin_clay,,-2.0,-2.0,2018
jj_jones,WR,-2.0,-0.7,2018
kyle_lauletta,QB,-2.0,-2.2,2018
riley_mccarron,,-2.0,-2.0,2018
jojo_natson,,-2.0,-2.0,2018
