key,name,pos,team,pass_tds,pass_yds,pass_ints,rush_tds,rush_yds,receptions,reception_tds,reception_yds,two_pts,fumbles,kick_0_19,kick_20_29,kick_30_39,kick_40_49,kick_50,kick_extra_points,df_points_allowed_per_game,df_sacks,df_safeties,df_fumbles,df_tds,df_ints
mcdonald_TE_PIT,Vance McDonald,TE,PIT,,,0.01,,1.37,71.06,4.66,677.29,,,,,,,,,,,,,,
howard_TE_TB,O.J. Howard,TE,TB,,,0.01,,1.33,49.24,6.19,795.72,,,,,,,,,,,,,,
lee_WR_JAX,Marqise Lee,WR,JAX,,,0.01,0.08,9.82,63.42,4.17,756.17,,0.01,,,,,,,,,,,,
shepard_WR_NYG,Sterling Shepard,WR,NYG,,,0.01,0.02,18.07,58.94,4.4,766.8,,0.02,,,,,,,,,,,0.13,
humphries_WR_TEN,Adam Humphries,WR,TEN,,,0.01,0.06,9.56,62.38,4.37,733.98,,0.01,,,,,,,,,,,,
goodwin_WR_SF,Marquise Goodwin,WR,SF,,,0.01,,11.28,53.99,4.81,783.07,,0.01,,,,,,,,,,,,
jackson_WR_PHI,DeSean Jackson,WR,PHI,,,0.01,0.33,55.58,52.68,4.03,761.9,,0.03,,,,,,,,,,,,
jones_WR_BUF,Zay Jones,WR,BUF,,,0.01,0.03,6.65,50.07,5.36,751.36,,0.01,,,,,,,,,,,,
hill_WR_KC,Tyreek Hill,WR,KC,,,0.01,0.14,49.09,45.97,4.49,728.59,,0.03,,,,,,,,,,,0.54,
sanders_WR_DEN,Emmanuel Sanders,WR,DEN,,,0.01,0.17,24.76,54.84,4.07,712.24,,0.02,,,,,,,,,,,,
samuel_WR_CAR,Curtis Samuel,WR,CAR,,,0.01,0.17,31.25,50.52,4.4,687.48,,0.03,,,,,,,,,,,0.02,
gabriel_WR_CHI,Taylor Gabriel,WR,CHI,,,0.01,0.31,50.47,56.94,3.04,661.3,,0.05,,,,,,,,,,,,
olsen_TE_CAR,Greg Olsen,TE,CAR,,,0.01,,1.16,54.58,4.76,638.64,,,,,,,,,,,,,,
guice_RB_WAS,Derrius Guice,RB,WAS,,,0.01,4.65,658.21,26.45,1.05,218.83,0.12,0.83,,,,,,,,,,,,
lewis_RB_TEN,Dion Lewis,RB,TEN,,,,1.69,365.27,41.81,0.74,320.99,,0.24,,,,,,,,,,,3.69,
walker_TE_TEN,Delanie Walker,TE,TEN,,,0.01,0.01,5.17,58.49,4.3,616.24,,,,,,,,,,,,,,
doyle_TE_IND,Jack Doyle,TE,IND,,,0.01,,1.03,61.49,4.5,577.59,,,,,,,,,,,,,,
gallup_WR_DAL,Michael Gallup,WR,DAL,,,0.01,,0.84,48.84,4.08,721.85,,,,,,,,,,,,,,
mckinnon_RB_SF,Jerick McKinnon,RB,SF,,,,1.98,366.45,47.15,1.39,400.5,1.03,0.52,,,,,,,,,,,,
stills_WR_MIA,Kenny Stills,WR,MIA,,,0.01,,3.03,44.05,4.96,705.6,,,,,,,,,,,,,,
allison_WR_GB,Geronimo Allison,WR,GB,,,0.01,,2.63,50.27,3.96,689.96,,,,,,,,,,,,,,
cohen_RB_CHI,Tarik Cohen,RB,CHI,,,,1.7,267.13,45.5,2.34,468.62,0.02,0.96,,,,,,,,,,,0.17,
moncrief_WR_PIT,Donte Moncrief,WR,PIT,,,0.01,,3.74,54.73,3.26,653.09,,,,,,,,,,,,,,
ingram_RB_BAL,Mark Ingram,RB,BAL,,,0.01,4.54,641.89,22.45,0.91,201.67,1,1.07,,,,,,,,,,,,
hooper_TE_ATL,Austin Hooper,TE,ATL,,,0.01,,0.7,59.44,3.7,565.43,,,,,,,,,,,,,,
hamilton_WR_DEN,DaeSean Hamilton,WR,DEN,,,0.01,0.01,2.69,51.84,3.66,638.29,,,,,,,,,,,,,,
henry_TE_LAC,Hunter Henry,TE,LAC,,,0.01,,0.88,47.74,4.61,620.76,,,,,,,,,,,,,,
ekeler_RB_LAC,Austin Ekeler,RB,LAC,,,,2.65,408.35,37.36,1.3,363.73,0.01,0.59,,,,,,,,,,,,
agholor_WR_PHI,Nelson Agholor,WR,PHI,,,0.01,0.14,21.2,46.3,3.64,653.45,,0.01,,,,,,,,,,,,
harry_WR_NE,N'Keal Harry,WR,NE,,,0.01,0.11,28.44,48.67,3.42,629.31,,0.03,,,,,,,,,,,,
andrews_TE_BAL,Mark Andrews,TE,BAL,,,,,3.67,46.21,4.64,608.48,,,,,,,,,,,,,,
amendola_WR_DET,Danny Amendola,WR,DET,,,0.01,0.02,12.39,58.51,2.99,573.22,,0.01,,,,,,,,,,,,
crowder_WR_NYJ,Jamison Crowder,WR,NYJ,,,,0.12,19.85,52.1,3.56,585.01,,0.01,,,,,,,,,,,,
williams_WR_OAK,Tyrell Williams,WR,OAK,,,0.01,0.01,6.08,46.7,3.36,663.52,,0.01,,,,,,,,,,,,
sutton_WR_DEN,Courtland Sutton,WR,DEN,,,0.01,0.07,14.68,44.65,3.89,626.44,,0.02,,,,,,,,,,,,
perriman_WR_TB,Breshad Perriman,WR,TB,,,0.01,0.08,21.42,37.16,4.32,651.62,,0.02,,,,,,,,,,,,
beasley_WR_BUF,Cole Beasley,WR,BUF,,,0.01,,1.05,45.78,3.73,622.18,,,,,,,,,,,,,,
cobb_WR_DAL,Randall Cobb,WR,DAL,,,0.01,0.07,19.02,49.95,3.39,575.89,,0.02,,,,,,,,,,,,
wilson_WR_MIA,Albert Wilson,WR,MIA,,,,0.24,53.56,47.96,3.62,533.92,,0.05,,,,,,,,,,,,
hardman_WR_KC,Mecole Hardman,WR,KC,,,0.01,0.06,8.28,46.53,3.51,605.1,,0.01,,,,,,,,,,,,
howard_RB_PHI,Jordan Howard,RB,PHI,,,0.01,5.04,736.85,13.4,0.42,105.78,0.01,0.68,,,,,,,,,,,,
richardson_WR_WAS,Paul Richardson,WR,WAS,,,0.01,0.11,16.08,40.9,3.49,649.57,,0.01,,,,,,,,,,,,
johnson_RB_CLE,Duke Johnson,RB,CLE,,,,1.79,264.32,41.78,1.99,351.5,1.07,0.06,,,,,,,,,,,,
grant_WR_MIA,Jakeem Grant,WR,MIA,,,0.01,,3.32,45.37,3.54,605.71,,,,,,,,,,,,,,
richard_RB_OAK,Jalen Richard,RB,OAK,,,,1.73,246.31,42.77,2.33,366.39,,1.03,,,,,,,,,,,,
njoku_TE_CLE,David Njoku,TE,CLE,,,0.01,,1.13,48.88,3.65,553.63,,,,,,,,,,,,,,
keenum_QB_WAS,Case Keenum,QB,WAS,11.22,2157.36,8.08,0.85,57.62,,,,0.51,0.41,,,,,,,,,,,,
campbell_WR_IND,Parris Campbell,WR,IND,,,0.01,0.08,15.93,45.31,3.36,581.6,,0.01,,,,,,,,,,,,
rudolph_TE_MIN,Kyle Rudolph,TE,MIN,,,0.01,,0.98,50.71,4.25,485.72,,,,,,,,,,,,,,
eifert_TE_CIN,Tyler Eifert,TE,CIN,,,0.01,,1.33,43.19,4.62,534,,,,,,,,,,,,,,
witten_TE_DAL,Jason Witten,TE,DAL,,,0.01,,0.81,50.4,3.69,513.47,,,,,,,,,,,,,,
foster_WR_BUF,Robert Foster,WR,BUF,,,,,0.92,38.32,4.5,570.05,,,,,,,,,,,,,,
smith_RB_ATL,Ito Smith,RB,ATL,,,,3.02,506.96,27.56,0.77,202.35,0.03,0.34,,,,,,,,,,,,
