key,name,pos,team,pass_tds,pass_yds,pass_ints,rush_tds,rush_yds,receptions,reception_tds,reception_yds,two_pts,fumbles,kick_0_19,kick_20_29,kick_30_39,kick_40_49,kick_50,kick_extra_points,df_points_allowed_per_game,df_sacks,df_safeties,df_fumbles,df_tds,df_ints
steelers_DST_PIT,Steelers,DST,PIT,,,,,,,,,,,,,,,,,23.0,41.0,,9.0,2.0,13.0
ravens_DST_BAL,Ravens,DST,BAL,,,,,,,,,,,,,,,,,22.6875,41.0,,10.0,2.0,12.0
washington_DST_WSH,Washington,DST,WSH,,,,,,,,,,,,,,,,,22.375,43.0,,10.0,2.0,13.0
ers_DST_SF,49ers,DST,SF,,,,,,,,,,,,,,,,,23.1875,43.0,,10.0,2.0,13.0
bills_DST_BUF,Bills,DST,BUF,,,,,,,,,,,,,,,,,22.625,42.0,,8.0,2.0,14.0
broncos_DST_DEN,Broncos,DST,DEN,,,,,,,,,,,,,,,,,22.125,40.0,,8.0,2.0,13.0
rams_DST_LAR,Rams,DST,LAR,,,,,,,,,,,,,,,,,24.0625,41.0,,8.0,2.0,13.0
browns_DST_CLE,Browns,DST,CLE,,,,,,,,,,,,,,,,,22.375,41.0,,9.0,2.0,14.0
colts_DST_IND,Colts,DST,IND,,,,,,,,,,,,,,,,,23.5,41.0,,10.0,3.0,13.0
patriots_DST_NE,Patriots,DST,NE,,,,,,,,,,,,,,,,,22.6875,39.0,,7.0,2.0,13.0
vikings_DST_MIN,Vikings,DST,MIN,,,,,,,,,,,,,,,,,22.1875,40.0,,7.0,2.0,13.0
butker_K_KC,Harrison Butker,K,KC,,,,,,,,,,,,,,10.0,5.0,51.0,,,,,,
tucker_K_BAL,Justin Tucker,K,BAL,,,,,,,,,,,,,,11.0,5.0,46.0,,,,,,
gano_K_NYG,Graham Gano,K,NYG,,,,,,,,,,,,,,11.0,5.0,35.0,,,,,,
myers_K_SEA,Jason Myers,K,SEA,,,,,,,,,,,,,,10.0,5.0,47.0,,,,,,
mcmanus_K_DEN,Brandon McManus,K,DEN,,,,,,,,,,,,,,11.0,5.0,37.0,,,,,,
sanders_K_MIA,Jason Sanders,K,MIA,,,,,,,,,,,,,,11.0,5.0,38.0,,,,,,
koo_K_ATL,Younghoe Koo,K,ATL,,,,,,,,,,,,,,10.0,5.0,38.0,,,,,,
gay_K_LAR,Matt Gay,K,LAR,,,,,,,,,,,,,,11.0,5.0,42.0,,,,,,
zuerlein_K_DAL,Greg Zuerlein,K,DAL,,,,,,,,,,,,,,10.0,5.0,46.0,,,,,,
bass_K_BUF,Tyler Bass,K,BUF,,,,,,,,,,,,,,10.0,5.0,44.0,,,,,,
lambo_K_JAX,Josh Lambo,K,JAX,,,,,,,,,,,,,,10.0,5.0,36.0,,,,,,
prater_K_ARI,Matt Prater,K,ARI,,,,,,,,,,,,,,10.0,5.0,42.0,,,,,,
collins_WR_HOU,Nico Collins,WR,HOU,,,,0.0,0.0,51.0,4.0,664.0,,,,,,,,,,,,,,
ingram_RB_HOU,Mark Ingram II,RB,HOU,,,,3.0,345.0,14.0,0.0,106.0,,,,,,,,,,,,,,
gallman_RB_ATL,Wayne Gallman II,RB,ATL,,,,4.0,506.0,9.0,0.0,66.0,,,,,,,,,,,,,,
booker_RB_NYG,Devontae Booker,RB,NYG,,,,2.0,265.0,18.0,1.0,132.0,,,,,,,,,,,,,,
penny_RB_SEA,Rashaad Penny,RB,SEA,,,,3.0,350.0,15.0,1.0,114.0,,,,,,,,,,,,,,
jackson_RB_LAC,Justin Jackson,RB,LAC,,,,2.0,370.0,19.0,1.0,138.0,,,,,,,,,,,,,,
williams_RB_CHI,Damien Williams,RB,CHI,,,,2.0,203.0,17.0,1.0,133.0,,,,,,,,,,,,,,
hubbard_RB_CAR,Chuba Hubbard,RB,CAR,,,,2.0,240.0,13.0,0.0,96.0,,,,,,,,,,,,,,
murray_RB_NO,Latavius Murray,RB,NO,,,,2.0,388.0,18.0,1.0,131.0,,,,,,,,,,,,,,
williams_RB_KC,Darrel Williams,RB,KC,,,,3.0,287.0,17.0,1.0,125.0,,,,,,,,,,,,,,
johnson_RB_NYJ,Ty Johnson,RB,NYJ,,,,3.0,385.0,12.0,0.0,90.0,,,,,,,,,,,,,,
ahmed_RB_MIA,Salvon Ahmed,RB,MIA,,,,3.0,329.0,18.0,1.0,129.0,,,,,,,,,,,,,,
mack_RB_IND,Marlon Mack,RB,IND,,,,2.0,222.0,4.0,0.0,30.0,,,,,,,,,,,,,,
scott_RB_PHI,Boston Scott,RB,PHI,,,,2.0,260.0,16.0,1.0,130.0,,,,,,,,,,,,,,
gainwell_RB_PHI,Kenneth Gainwell,RB,PHI,,,,1.0,199.0,8.0,0.0,63.0,,,,,,,,,,,,,,
patterson_RB_WSH,Jaret Patterson,RB,WSH,,,,2.0,229.0,7.0,0.0,54.0,,,,,,,,,,,,,,
