key,name,pos,team,bye,std,half_ppr,ppr
williams_WR_MIA,Preston Williams,WR,MIA,14,361.0,372.0,369.0
njoku_TE_CLE,David Njoku,TE,CLE,13,362.0,382.0,327.0
byrd_WR_CHI,Damiere Byrd,WR,CHI,10,364.0,377.0,377.0
strachan_WR_IND,Mike Strachan,WR,IND,14,365.0,390.0,403.0
mclaughlin_K_CLE,Chase McLaughlin,K,CLE,13,366.0,404.0,308.0
ammendola_K_NYJ,Matt Ammendola,K,NYJ,6,367.0,391.0,391.0
hurd_WR_SF,,,,,368.0,392.0,
sherfield_WR_SF,Trent Sherfield,WR,SF,6,369.0,432.0,432.0
smith_WR_JAX,Devin Smith,WR,JAX,7,371.0,405.0,405.0
love_QB_GB,Jordan Love,QB,GB,13,372.0,394.0,383.0
bengals_DST_CIN,Bengals,DST,CIN,10,373.0,424.0,291.0
herbert_RB_CHI,,,,,374.0,428.0,
patmon_WR_IND,,,,,375.0,427.0,
joseph_K_MIN,Greg Joseph,K,MIN,7,376.0,422.0,426.0
adams_WR_CHI,,,,,377.0,435.0,
horsted_TE_CHI,,,,,378.0,439.0,
felton_WR_CLE,Demetric Felton,WR,CLE,13,379.0,423.0,404.0
powell_WR_KC,Cornell Powell,WR,KC,12,380.0,446.0,439.0
funk_RB_LAR,Jake Funk,RB,LAR,11,,247.0,237.0
darboh_WR_DEN,,,,,,272.0,
montez_QB_DET,,,,,,274.0,
robinson_WR_KC,Demarcus Robinson,WR,KC,12,,275.0,276.0
washington_RB_NO,,,,,,279.0,
vedvik_K_JAX,,,,,,280.0,
watkins_WR_PHI,Quez Watkins,WR,PHI,14,,289.0,285.0
schultz_TE_DAL,Dalton Schultz,TE,DAL,7,,304.0,272.3
humphries_WR_WSH,Adam Humphries,WR,WSH,9,,305.0,305.0
kroft_TE_NYJ,Tyler Kroft,TE,NYJ,6,,308.0,285.0
evans_RB_CIN,Chris Evans,RB,CIN,10,,310.0,277.0
eskridge_WR_SEA,D'Wayne Eskridge,WR,SEA,9,,314.0,314.0
dalton_QB_CHI,Andy Dalton,QB,CHI,10,,315.0,317.0
johnson_TE_NO,Juwan Johnson,TE,NO,6,,350.0,305.5
breida_RB_BUF,Matt Breida,RB,BUF,7,,363.0,358.0
godwin_WR_JAX,Terry Godwin,WR,JAX,7,,365.0,360.0
wallace_WR_BAL,Tylan Wallace,WR,BAL,8,,376.0,375.0
fitzpatrick_WR_TEN,Dez Fitzpatrick,WR,TEN,13,,378.0,378.0
johnson_WR_TB,Tyler Johnson,WR,TB,9,,379.0,379.0
sanu_WR_SF,Mohamed Sanu,WR,SF,6,,380.0,380.0
schwartz_WR_CLE,Anthony Schwartz,WR,CLE,13,,381.0,381.0
doyle_TE_IND,Jack Doyle,TE,IND,14,,383.0,337.0
johnson_WR_JAX,Tyron Johnson,WR,JAX,7,,385.0,385.0
eason_QB_IND,Jacob Eason,QB,IND,14,,386.0,386.0
ehlinger_QB_IND,Sam Ehlinger,QB,IND,14,,387.0,387.0
moreau_TE_LV,Foster Moreau,TE,LV,8,,388.0,388.0
williams_RB_BUF,Antonio Williams,RB,BUF,7,,389.0,389.0
samuels_RB_PIT,Jaylen Samuels,RB,PIT,7,,393.0,392.0
winston_WR_NO,Easop Winston Jr.,WR,NO,6,,397.0,396.0
ward_WR_PHI,Greg Ward,WR,PHI,14,,399.0,398.0
hill_RB_GB,Kylin Hill,RB,GB,13,,400.0,399.0
newsome_WR_CHI,Dazz Newsome,WR,CHI,10,,402.0,401.0
montgomery_RB_NO,Ty Montgomery,RB,NO,6,,403.0,402.0
dissly_TE_SEA,Will Dissly,TE,SEA,9,,407.0,407.0
clement_RB_DAL,Corey Clement,RB,DAL,7,,408.0,408.0
trubisky_QB_BUF,Mitchell Trubisky,QB,BUF,7,,409.0,409.0
wright_K_DET,,,,,,411.0,
okwuegbunam_TE_DEN,Albert Okwuegbunam,TE,DEN,11,,412.0,411.0
jefferson_RB_DET,Jermar Jefferson,RB,DET,9,,413.0,412.0
fortson_WR_KC,Jody Fortson,WR,KC,12,,414.0,413.0
kennedy_WR_DET,Tom Kennedy,WR,DET,9,,415.0,414.0
dallas_RB_SEA,DeeJay Dallas,RB,SEA,9,,416.0,356.5
oshaughnessy_TE_JAX,James O'Shaughnessy,TE,JAX,7,,417.0,416.0
jones_WR_LV,Zay Jones,WR,LV,8,,418.0,417.0
isabella_WR_ARI,Andy Isabella,WR,ARI,12,,419.0,418.0
doaks_RB_MIA,Gerrid Doaks,RB,MIA,14,,420.0,419.0
duvernay_WR_BAL,Devin Duvernay,WR,BAL,8,,426.0,422.0
conklin_TE_MIN,Tyler Conklin,TE,MIN,7,,429.0,349.5
woerner_TE_SF,Charlie Woerner,TE,SF,6,,430.0,424.0
heinicke_QB_WSH,Taylor Heinicke,QB,WSH,9,,431.0,425.0
dillon_TE_MIN,Brandon Dillon,TE,MIN,7,,433.0,427.0
pineiro_K_WSH,,,,,,434.0,
mills_QB_HOU,Davis Mills,QB,HOU,10,,437.0,428.0
santoso_K_CAR,,,,,,438.0,
henne_QB_KC,Chad Henne,QB,KC,12,,440.0,429.0
rudolph_TE_NYG,Kyle Rudolph,TE,NYG,10,,441.0,430.0
glennon_QB_NYG,Mike Glennon,QB,NYG,10,,442.0,431.0
burkhead_RB_HOU,Rex Burkhead,RB,HOU,10,,443.0,433.0
snead_WR_LV,Willie Snead IV,WR,LV,8,,444.0,434.0
sample_TE_CIN,Drew Sample,TE,CIN,10,,445.0,435.0
flacco_QB_PHI,Joe Flacco,QB,PHI,14,,447.0,436.0
brissett_QB_MIA,Jacoby Brissett,QB,MIA,14,,448.0,437.0
bryant_TE_CLE,Harrison Bryant,TE,CLE,13,,449.0,438.0
minshew_QB_PHI,Gardner Minshew II,QB,PHI,14,,450.0,440.0
hollister_TE_JAX,Jacob Hollister,TE,JAX,7,,451.0,441.0
ricci_TE_CAR,Giovanni Ricci,TE,CAR,13,,,190.0
seibert_K_DET,Austin Seibert,K,DET,9,,,207.0
raiders_DST_LV,Raiders,DST,LV,8,,,245.0
collins_RB_SEA,Alex Collins,RB,SEA,9,,,261.0
juszczyk_RB_SF,Kyle Juszczyk,RB,SF,6,,,263.0
bowers_TE_LV,Nick Bowers,TE,LV,8,,,275.0
carter_WR_WSH,DeAndre Carter,WR,WSH,9,,,278.0
hasty_RB_SF,JaMycal Hasty,RB,SF,6,,,279.0
cottrell_RB_JAX,Nathan Cottrell,RB,JAX,7,,,280.0
mcsorley_QB_BAL,Trace McSorley,QB,BAL,8,,,281.0
brate_TE_TB,Cameron Brate,TE,TB,9,,,299.0
foreman_RB_ATL,D'Onta Foreman,RB,ATL,6,,,333.0
