key,name,pos,team,bye,std,half_ppr,ppr
brown_WR_PHI,A.J. Brown,WR,PHI,7,27.0,28.3,29.8
akers_RB_LAR,Cam Akers,RB,LAR,7,28.3,33.3,31.4
evans_WR_TB,Mike Evans,WR,TB,11,28.7,25.5,24.8
allen_WR_LAC,Keenan Allen,WR,LAC,8,28.7,28.3,28.4
mahomes_QB_KC,Patrick Mahomes II,QB,KC,8,33.0,34.8,35.0
pitts_TE_ATL,Kyle Pitts,TE,ATL,14,33.3,35.5,35.8
elliott_RB_DAL,Ezekiel Elliott,RB,DAL,9,33.3,32.5,31.2
higgins_WR_CIN,Tee Higgins,WR,CIN,10,34.7,31.3,32.0
conner_RB_ARI,James Conner,RB,ARI,13,35.3,33.5,30.2
montgomery_RB_CHI,David Montgomery,RB,CHI,14,35.3,32.5,32.8
gibson_RB_WSH,Antonio Gibson,RB,WSH,14,35.7,33.5,40.2
herbert_QB_LAC,Justin Herbert,QB,LAC,8,36.0,37.0,37.2
jacobs_RB_LV,Josh Jacobs,RB,LV,6,38.3,41.8,41.6
johnson_WR_PIT,Diontae Johnson,WR,PIT,9,39.3,39.8,41.2
kittle_TE_SF,George Kittle,TE,SF,9,39.7,41.3,43.8
hall_RB_NYJ,Breece Hall,RB,NYJ,10,41.0,46.0,43.4
waddle_WR_MIA,Jaylen Waddle,WR,MIA,11,42.3,40.8,41.4
mclaurin_WR_WSH,Terry McLaurin,WR,WSH,14,43.3,43.3,42.4
metcalf_WR_SEA,DK Metcalf,WR,SEA,11,44.0,43.8,46.2
waller_TE_LV,Darren Waller,TE,LV,6,44.0,46.0,45.2
etienne_RB_JAX,Travis Etienne Jr.,RB,JAX,11,44.7,46.8,44.4
pittman_WR_IND,Michael Pittman Jr.,WR,IND,14,45.7,42.8,39.8
moore_WR_CAR,DJ Moore,WR,CAR,13,46.0,50.3,44.2
jackson_QB_BAL,Lamar Jackson,QB,BAL,10,50.3,49.8,52.0
mitchell_RB_SF,Elijah Mitchell,RB,SF,9,50.7,45.0,50.2
dobbins_RB_BAL,J.K. Dobbins,RB,BAL,10,54.3,51.0,49.4
williams_WR_LAC,Mike Williams,WR,LAC,8,54.3,54.8,51.4
burrow_QB_CIN,Joe Burrow,QB,CIN,10,57.0,54.0,60.8
godwin_WR_TB,Chris Godwin,WR,TB,11,57.7,61.8,59.6
brown_WR_ARI,Marquise Brown,WR,ARI,13,57.7,62.8,58.4
brown_WR_DET,Amon-Ra St. Brown,WR,DET,6,59.3,71.5,65.0
cooper_WR_CLE,Amari Cooper,WR,CLE,9,59.3,58.3,61.4
dillon_RB_GB,AJ Dillon,RB,GB,14,59.3,60.3,63.6
murray_QB_ARI,Kyler Murray,QB,ARI,13,60.0,59.3,63.4
sutton_WR_DEN,Courtland Sutton,WR,DEN,9,64.0,64.0,61.2
hockenson_TE_DET,T.J. Hockenson,TE,DET,6,64.7,61.8,67.2
cooks_WR_HOU,Brandin Cooks,WR,HOU,6,64.7,65.3,56.6
schultz_TE_DAL,Dalton Schultz,TE,DAL,9,65.0,67.3,64.8
mooney_WR_CHI,Darnell Mooney,WR,CHI,14,65.3,79.8,63.8
prescott_QB_DAL,Dak Prescott,QB,DAL,9,66.7,73.3,76.4
harris_RB_NE,Damien Harris,RB,NE,10,67.3,58.5,67.2
robinson_WR_LAR,Allen Robinson II,WR,LAR,7,69.3,70.3,69.8
edwardshelaire_RB_KC,Clyde Edwards-Helaire,RB,KC,8,69.3,60.8,64.2
hurts_QB_PHI,Jalen Hurts,QB,PHI,7,69.7,66.5,69.4
thomas_WR_NO,Michael Thomas,WR,NO,14,70.0,69.8,72.0
jeudy_WR_DEN,Jerry Jeudy,WR,DEN,9,71.0,61.5,64.6
sanders_RB_PHI,Miles Sanders,RB,PHI,7,73.0,69.0,65.6
thielen_WR_MIN,Adam Thielen,WR,MIN,7,74.0,75.8,70.8
wilson_QB_DEN,Russell Wilson,QB,DEN,9,76.7,79.3,83.8
singletary_RB_BUF,Devin Singletary,RB,BUF,7,77.0,77.8,75.6
moore_WR_NYJ,Elijah Moore,WR,NYJ,10,77.3,82.5,84.6
davis_WR_BUF,Gabriel Davis,WR,BUF,7,77.3,80.5,74.0
hunt_RB_CLE,Kareem Hunt,RB,CLE,9,79.7,79.3,76.4
goedert_TE_PHI,Dallas Goedert,TE,PHI,7,80.3,77.0,84.2
pollard_RB_DAL,Tony Pollard,RB,DAL,9,80.7,85.8,79.8
patterson_RB_ATL,Cordarrelle Patterson,RB,ATL,14,81.3,88.3,77.0
renfrow_WR_LV,Hunter Renfrow,WR,LV,6,81.7,81.0,77.0
smithschuster_WR_KC,JuJu Smith-Schuster,WR,KC,8,82.0,82.8,80.8
smith_WR_PHI,DeVonta Smith,WR,PHI,7,82.3,87.5,84.0
stafford_QB_LAR,Matthew Stafford,QB,LAR,7,82.3,81.8,90.8
lockett_WR_SEA,Tyler Lockett,WR,SEA,11,83.0,94.3,87.8
brady_QB_TB,Tom Brady,QB,TB,11,85.0,82.8,84.4
penny_RB_SEA,Rashaad Penny,RB,SEA,11,86.0,86.0,83.4
edmonds_RB_MIA,Chase Edmonds,RB,MIA,11,89.3,93.8,89.4
bateman_WR_BAL,Rashod Bateman,WR,BAL,10,89.7,88.8,86.2
walker_RB_SEA,Ken Walker III,RB,SEA,11,90.7,90.0,90.6
burks_WR_TEN,Treylon Burks,WR,TEN,6,91.7,115.5,104.8
rodgers_QB_GB,Aaron Rodgers,QB,GB,14,93.0,91.8,89.0
ertz_TE_ARI,Zach Ertz,TE,ARI,13,95.7,100.3,96.8
london_WR_ATL,Drake London,WR,ATL,14,96.0,114.3,96.2
hopkins_WR_ARI,DeAndre Hopkins,WR,ARI,13,96.7,84.0,80.4
gordon_RB_DEN,Melvin Gordon III,RB,DEN,9,98.0,93.3,97.6
knox_TE_BUF,Dawson Knox,TE,BUF,7,98.7,91.5,100.8
aiyuk_WR_SF,Brandon Aiyuk,WR,SF,9,100.3,98.5,103.2
carter_RB_NYJ,Michael Carter,RB,NYJ,10,101.0,102.8,104.6
woods_WR_TEN,Robert Woods,WR,TEN,6,101.0,104.8,102.6
lance_QB_SF,Trey Lance,QB,SF,9,103.0,105.5,110.6
stevenson_RB_NE,Rhamondre Stevenson,RB,NE,10,104.0,102.3,102.8
carr_QB_LV,Derek Carr,QB,LV,6,105.7,111.8,108.4
claypool_WR_PIT,Chase Claypool,WR,PIT,9,107.0,112.8,107.2
kirk_WR_JAX,Christian Kirk,WR,JAX,11,107.7,119.5,103.8
wilson_WR_NYJ,Garrett Wilson,WR,NYJ,10,108.3,132.8,128.6
cousins_QB_MIN,Kirk Cousins,QB,MIN,7,108.7,117.0,120.6
spiller_RB_LAC,Isaiah Spiller,RB,LAC,8,109.3,126.8,129.0
olave_WR_NO,Chris Olave,WR,NO,14,110.0,123.8,113.2
robinson_RB_JAX,James Robinson,RB,JAX,11,111.3,112.8,109.2
gesicki_TE_MIA,Mike Gesicki,TE,MIA,11,112.7,112.3,113.2
cook_RB_BUF,James Cook,RB,BUF,7,115.0,115.5,106.0
toney_WR_NYG,Kadarius Toney,WR,NYG,9,115.0,124.0,114.4
gage_WR_TB,Russell Gage,WR,TB,11,115.7,115.5,105.6
freiermuth_TE_PIT,Pat Freiermuth,TE,PIT,9,116.3,117.0,114.4
gallup_WR_DAL,Michael Gallup,WR,DAL,9,118.3,130.0,127.0
mattison_RB_MIN,Alexander Mattison,RB,MIN,7,119.0,114.3,120.8
jones_RB_KC,Ronald Jones II,RB,KC,8,120.3,114.5,121.8
lazard_WR_GB,Allen Lazard,WR,GB,14,121.3,120.8,114.0
kmet_TE_CHI,Cole Kmet,TE,CHI,14,121.7,142.3,130.8
tagovailoa_QB_MIA,Tua Tagovailoa,QB,MIA,11,123.0,127.3,135.0
boyd_WR_CIN,Tyler Boyd,WR,CIN,10,124.3,135.8,129.2
fields_QB_CHI,Justin Fields,QB,CHI,14,125.3,138.3,141.2
smith_TE_MIN,Irv Smith Jr.,TE,MIN,7,127.7,151.8,143.6
henderson_RB_LAR,Darrell Henderson Jr.,RB,LAR,7,130.7,124.8,132.2
golladay_WR_NYG,Kenny Golladay,WR,NYG,9,132.0,162.5,148.6
white_RB_TB,Rachaad White,RB,TB,11,134.3,159.5,147.0
hines_RB_IND,Nyheim Hines,RB,IND,14,134.7,135.0,125.0
gainwell_RB_PHI,Kenneth Gainwell,RB,PHI,7,134.7,155.8,152.4
landry_WR_NO,Jarvis Landry,WR,NO,14,136.0,139.5,130.4
valdesscantling_WR_KC,Marquez Valdes-Scantling,WR,KC,8,137.3,139.8,141.0
meyers_WR_NE,Jakobi Meyers,WR,NE,10,138.0,156.3,146.2
lawrence_QB_JAX,Trevor Lawrence,QB,JAX,11,138.7,149.5,152.6
moore_WR_ARI,Rondale Moore,WR,ARI,13,139.3,127.0,168.0
mckissic_RB_WSH,J.D. McKissic,RB,WSH,14,140.0,151.5,134.4
watson_WR_GB,Christian Watson,WR,GB,14,140.3,147.8,136.6
williams_WR_DET,Jameson Williams,WR,DET,6,141.3,159.5,162.6
pierce_RB_HOU,Dameon Pierce,RB,HOU,6,142.3,141.8,129.8
chark_WR_DET,DJ Chark Jr.,WR,DET,6,143.0,163.0,169.8
okwuegbunam_TE_DEN,Albert Okwuegbunam,TE,DEN,9,145.7,154.3,166.8
moore_WR_KC,Skyy Moore,WR,KC,8,148.0,143.8,137.8
mostert_RB_MIA,Raheem Mostert,RB,MIA,11,150.3,143.8,149.2
herbert_RB_CHI,Khalil Herbert,RB,CHI,14,152.7,172.7,173.5
fant_TE_SEA,Noah Fant,TE,SEA,11,153.0,160.0,160.0
dotson_WR_WSH,Jahan Dotson,WR,WSH,14,153.3,185.8,165.4
tannehill_QB_TEN,Ryan Tannehill,QB,TEN,6,153.7,167.3,184.2
patrick_WR_DEN,Tim Patrick,WR,DEN,9,153.7,173.5,166.6
parker_WR_NE,DeVante Parker,WR,NE,10,155.0,160.0,156.6
henry_TE_NE,Hunter Henry,TE,NE,10,155.3,168.8,154.2
njoku_TE_CLE,David Njoku,TE,CLE,9,155.3,159.3,169.2
ryan_QB_IND,Matt Ryan,QB,IND,14,155.7,153.0,165.0
watson_QB_CLE,Deshaun Watson,QB,CLE,9,157.0,151.5,158.8
williams_RB_DET,Jamaal Williams,RB,DET,6,159.7,166.3,163.6
edwards_RB_BAL,Gus Edwards,RB,BAL,10,160.3,160.3,169.2
tucker_K_BAL,Justin Tucker,K,BAL,10,161.3,144.8,137.4
tonyan_TE_GB,Robert Tonyan,TE,GB,14,161.7,164.5,173.8
hardman_WR_KC,Mecole Hardman,WR,KC,8,163.0,175.8,162.0
winston_QB_NO,Jameis Winston,QB,NO,14,163.7,168.3,178.6
williams_RB_ARI,Darrel Williams,RB,ARI,13,165.0,176.5,163.2
allgeier_RB_ATL,Tyler Allgeier,RB,ATL,14,165.3,171.0,151.8
tolbert_WR_DAL,Jalen Tolbert,WR,DAL,9,166.0,167.7,196.2
jones_QB_NE,Mac Jones,QB,NE,10,166.3,163.8,181.4
engram_TE_JAX,Evan Engram,TE,JAX,11,168.3,182.7,182.8
carlson_K_LV,Daniel Carlson,K,LV,6,169.3,158.8,155.2
everett_TE_LAC,Gerald Everett,TE,LAC,8,172.7,184.0,183.6
mcpherson_K_CIN,Evan McPherson,K,CIN,10,176.3,160.7,151.5
pickens_WR_PIT,George Pickens,WR,PIT,9,176.7,183.5,197.4
foreman_RB_CAR,D'Onta Foreman,RB,CAR,13,179.0,191.0,180.5
butker_K_KC,Harrison Butker,K,KC,8,180.0,164.0,158.4
mack_RB_HOU,Marlon Mack,RB,HOU,6,182.7,155.5,156.0
jefferson_WR_LAR,Van Jefferson,WR,LAR,7,182.7,173.5,190.8
ingram_RB_NO,Mark Ingram II,RB,NO,14,183.7,176.3,161.4
wilson_QB_NYJ,Zach Wilson,QB,NYJ,10,184.7,194.5,200.8
mills_QB_HOU,Davis Mills,QB,HOU,6,185.7,186.0,193.0
davis_WR_NYJ,Corey Davis,WR,NYJ,10,186.0,184.7,200.0
palmer_WR_LAC,Joshua Palmer,WR,LAC,8,186.7,180.0,203.5
higbee_TE_LAR,Tyler Higbee,TE,LAR,7,188.0,202.8,196.8
gay_K_LAR,Matt Gay,K,LAR,7,189.0,175.0,168.4
michel_RB_MIA,Sony Michel,RB,MIA,11,190.0,177.5,181.8
drake_RB_LV,Kenyan Drake,RB,LV,6,191.3,204.3,200.6
wentz_QB_WSH,Carson Wentz,QB,WSH,14,191.7,200.8,204.8
osborn_WR_MIN,K.J. Osborn,WR,MIN,7,191.7,187.5,204.7
crowder_WR_BUF,Jamison Crowder,WR,BUF,7,195.0,197.3,205.0
samuel_WR_WSH,Curtis Samuel,WR,WSH,14,196.0,181.5,216.5
goff_QB_DET,Jared Goff,QB,DET,6,197.0,208.0,210.0
davisprice_RB_SF,Tyrion Davis-Price,RB,SF,9,197.7,209.0,182.3
white_RB_LV,Zamir White,RB,LV,6,197.7,211.3,203.0
bass_K_BUF,Tyler Bass,K,BUF,7,200.0,185.0,181.8
jones_WR_TB,Julio Jones,WR,TB,11,201.0,217.3,216.0
hurst_TE_CIN,Hayden Hurst,TE,CIN,10,201.7,219.7,208.6
jones_QB_NYG,Daniel Jones,QB,NYG,9,203.0,238.5,223.3
thomas_TE_WSH,Logan Thomas,TE,WSH,14,204.3,201.0,210.6
hooper_TE_TEN,Austin Hooper,TE,TEN,6,206.3,215.5,202.0
jones_WR_JAX,Marvin Jones Jr.,WR,JAX,11,206.7,200.0,211.8
peoplesjones_WR_CLE,Donovan Peoples-Jones,WR,CLE,9,206.7,195.0,223.3
bills_DST_BUF,Bills,DST,BUF,7,152.5,133.8,124.8
hill_QB_NO,Taysom Hill,QB,NO,14,211.0,208.0,229.0
gaskin_RB_MIA,Myles Gaskin,RB,MIA,11,213.3,206.0,216.0
hubbard_RB_CAR,Chuba Hubbard,RB,CAR,13,215.0,203.8,207.2
cowboys_DST_DAL,Cowboys,DST,DAL,9,162.0,164.3,154.2
mayfield_QB_CAR,Baker Mayfield,QB,CAR,13,215.3,221.0,217.0
buccaneers_DST_TB,Buccaneers,DST,TB,11,164.5,141.8,140.4
mariota_QB_ATL,Marcus Mariota,QB,ATL,14,220.3,262.0,250.3
blankenship_K_IND,Rodrigo Blankenship,K,IND,14,221.0,221.3,204.5
bourne_WR_NE,Kendrick Bourne,WR,NE,10,221.0,242.0,241.3
patriots_DST_NE,Patriots,DST,NE,10,171.0,168.5,177.0
lutz_K_NO,Wil Lutz,K,NO,14,222.0,215.0,232.0
pierce_WR_IND,Alec Pierce,WR,IND,14,172.5,176.3,194.4
colts_DST_IND,Colts,DST,IND,14,176.5,157.0,163.4
pickett_QB_PIT,Kenny Pickett,QB,PIT,9,225.0,217.3,255.3
bell_WR_CLE,David Bell,WR,CLE,9,225.7,220.0,209.7
anderson_WR_CAR,Robbie Anderson,WR,CAR,13,178.5,176.5,182.0
saints_DST_NO,Saints,DST,NO,14,179.5,173.5,157.2
dolphins_DST_MIA,Dolphins,DST,MIA,11,180.5,193.3,185.0
trubisky_QB_PIT,Mitch Trubisky,QB,PIT,9,227.7,262.5,260.5
prater_K_ARI,Matt Prater,K,ARI,13,227.7,184.3,203.2
callaway_WR_NO,Marquez Callaway,WR,NO,14,228.0,242.0,232.5
robinson_RB_WSH,Brian Robinson Jr.,RB,WSH,14,182.0,188.0,189.0
uzomah_TE_NYJ,C.J. Uzomah,TE,NYJ,10,230.0,240.0,262.3
johnson_RB_CLE,D'Ernest Johnson,RB,CLE,9,230.7,222.0,233.5
shenault_WR_JAX,Laviska Shenault Jr.,WR,JAX,11,232.7,241.0,237.0
folk_K_NE,Nick Folk,K,NE,10,234.7,216.0,211.0
brate_TE_TB,Cameron Brate,TE,TB,11,191.5,190.3,203.6
garoppolo_QB_SF,Jimmy Garoppolo,QB,SF,9,235.7,249.5,257.5
white_RB_NE,James White,RB,NE,10,236.3,225.3,243.0
vaughn_RB_TB,Ke'Shawn Vaughn,RB,TB,11,238.3,247.0,230.5
broncos_DST_DEN,Broncos,DST,DEN,9,198.0,184.5,210.8
chargers_DST_LAC,Chargers,DST,LAC,8,199.0,196.0,171.6
collins_WR_HOU,Nico Collins,WR,HOU,6,240.0,266.0,247.0
davis_RB_BAL,Mike Davis,RB,BAL,10,240.7,244.0,234.7
koo_K_ATL,Younghoe Koo,K,ATL,14,241.3,222.8,228.6
watkins_WR_GB,Sammy Watkins,WR,GB,14,203.0,189.7,210.8
chiefs_DST_KC,Chiefs,DST,KC,8,206.0,186.5,210.3
ers_DST_SF,49ers,DST,SF,9,208.5,173.0,168.2
mcbride_TE_ARI,Trey McBride,TE,ARI,13,247.3,233.0,253.5
metchie_WR_HOU,John Metchie III,WR,HOU,6,249.0,287.5,269.8
trautman_TE_NO,Adam Trautman,TE,NO,14,249.3,254.5,276.7
rams_DST_LAR,Rams,DST,LAR,7,214.5,176.5,168.8
hopkins_K_LAC,Dustin Hopkins,K,LAC,8,215.0,193.7,220.3
green_WR_ARI,A.J. Green,WR,ARI,13,252.0,263.0,260.5
jordan_TE_HOU,Brevin Jordan,TE,HOU,6,217.5,228.0,251.3
benjamin_RB_ARI,Eno Benjamin,RB,ARI,13,252.7,289.0,276.7
sermon_RB_SF,Trey Sermon,RB,SF,9,253.0,216.3,250.3
haskins_RB_TEN,Hassan Haskins,RB,TEN,6,219.0,207.5,208.7
shepard_WR_NYG,Sterling Shepard,WR,NYG,9,254.3,259.0,265.0
succop_K_TB,Ryan Succop,K,TB,11,221.0,181.0,194.3
gould_K_SF,Robbie Gould,K,SF,9,255.0,242.8,250.4
mcmanus_K_DEN,Brandon McManus,K,DEN,9,255.3,211.7,221.6
pringle_WR_CHI,Byron Pringle,WR,CHI,14,259.3,297.5,277.3
campbell_WR_IND,Parris Campbell,WR,IND,14,260.7,279.5,271.3
steelers_DST_PIT,Steelers,DST,PIT,9,231.0,207.3,197.0
ingram_RB_ARI,Keaontay Ingram,RB,ARI,13,233.0,211.5,232.7
lock_QB_SEA,Drew Lock,QB,SEA,11,266.3,346.0,346.0
wilson_WR_MIA,Cedrick Wilson Jr.,WR,MIA,11,269.7,240.0,263.5
joseph_K_MIN,Greg Joseph,K,MIN,7,240.0,225.5,231.3
scott_RB_PHI,Boston Scott,RB,PHI,7,268.0,266.0,256.8
vikings_DST_MIN,Vikings,DST,MIN,7,243.0,202.0,221.5
ravens_DST_BAL,Ravens,DST,BAL,10,247.0,211.8,204.8
robinson_WR_NYG,Wan'Dale Robinson,WR,NYG,9,250.0,229.0,261.0
browns_DST_CLE,Browns,DST,CLE,9,250.0,215.3,226.8
perine_RB_CIN,Samaje Perine,RB,CIN,10,250.5,234.7,241.3
packers_DST_GB,Packers,DST,GB,14,250.5,202.0,214.4
aliecox_TE_IND,Mo Alie-Cox,TE,IND,14,252.0,254.5,252.5
dulcich_TE_DEN,Greg Dulcich,TE,DEN,9,276.7,334.0,315.5
badie_RB_BAL,Tyler Badie,RB,BAL,10,255.5,236.5,250.0
boswell_K_PIT,Chris Boswell,K,PIT,9,257.5,241.7,247.8
garibay_K_DAL,Jonathan Garibay,K,DAL,9,195.0,213.0,213.0
mckinnon_RB_KC,Jerick McKinnon,RB,KC,8,258.5,259.0,241.0
ross_WR_KC,Justyn Ross,WR,KC,8,259.5,249.5,260.0
cobb_WR_GB,Randall Cobb,WR,GB,14,280.3,287.5,263.0
duvernay_WR_BAL,Devin Duvernay,WR,BAL,10,261.5,215.0,226.0
titans_DST_TEN,Titans,DST,TEN,6,262.0,235.7,245.2
breida_RB_NYG,Matt Breida,RB,NYG,9,262.0,244.5,238.5
hamler_WR_DEN,KJ Hamler,WR,DEN,9,263.5,260.5,258.5
ridder_QB_ATL,Desmond Ridder,QB,ATL,14,264.0,286.0,287.0
edwards_WR_ATL,Bryan Edwards,WR,ATL,14,283.3,301.5,298.0
sanders_K_MIA,Jason Sanders,K,MIA,11,264.5,243.7,254.7
williams_RB_ATL,Damien Williams,RB,ATL,14,265.5,213.0,252.0
slye_K_WSH,Joey Slye,K,WSH,14,211.0,227.0,233.0
evans_RB_CIN,Chris Evans,RB,CIN,10,212.0,245.0,236.0
rodgers_WR_GB,Amari Rodgers,WR,GB,14,286.7,283.5,250.0
york_K_CLE,Cade York,K,CLE,9,213.0,247.0,212.7
berrios_WR_NYJ,Braxton Berrios,WR,NYJ,10,286.0,360.0,324.0
hilliard_RB_TEN,Dontrell Hilliard,RB,TEN,6,268.5,251.0,265.0
bengals_DST_CIN,Bengals,DST,CIN,10,269.0,230.0,245.7
marshall_WR_CAR,Terrace Marshall Jr.,WR,CAR,13,269.5,238.0,261.3
brissett_QB_CLE,Jacoby Brissett,QB,CLE,9,223.0,272.0,275.0
mckenzie_WR_BUF,Isaiah McKenzie,WR,BUF,7,274.0,251.0,262.3
conklin_TE_NYJ,Tyler Conklin,TE,NYJ,10,290.0,322.0,295.5
woods_TE_IND,Jelani Woods,TE,IND,14,274.5,310.5,323.5
darnold_QB_CAR,Sam Darnold,QB,CAR,13,275.5,364.0,361.0
johnson_RB_BUF,Duke Johnson Jr.,RB,BUF,7,276.0,290.0,298.0
thornton_WR_NE,Tyquan Thornton,WR,NE,10,281.0,259.5,282.5
doubs_WR_GB,Romeo Doubs,WR,GB,14,293.7,308.5,321.0
jones_WR_CHI,Velus Jones Jr.,WR,CHI,14,279.0,284.0,286.3
eagles_DST_PHI,Eagles,DST,PHI,7,280.5,245.3,245.8
williams_RB_LAR,Kyren Williams,RB,LAR,7,281.0,337.0,313.5
strong_RB_NE,Pierre Strong Jr.,RB,NE,10,281.0,282.0,275.5
elliott_K_PHI,Jake Elliott,K,PHI,7,282.0,291.0,248.8
sealsjones_TE_NYG,Ricky Seals-Jones,TE,NYG,9,245.0,287.0,292.0
burkhead_RB_HOU,Rex Burkhead,RB,HOU,6,284.0,285.0,261.8
cardinals_DST_ARI,Cardinals,DST,ARI,13,285.0,300.0,293.0
guyton_WR_LAC,Jalen Guyton,WR,LAC,8,290.5,254.0,259.0
westbrookikhine_WR_TEN,Nick Westbrook-Ikhine,WR,TEN,6,302.7,321.0,318.0
smith_TE_NE,Jonnu Smith,TE,NE,10,287.5,286.0,291.0
watkins_WR_PHI,Quez Watkins,WR,PHI,7,287.5,348.0,318.0
willis_QB_TEN,Malik Willis,QB,TEN,6,254.0,308.0,310.0
wilson_RB_SF,Jeff Wilson Jr.,RB,SF,9,255.0,245.0,221.3
washington_WR_DAL,James Washington,WR,DAL,9,288.5,266.0,270.0
commanders_DST_WSH,Commanders,DST,WSH,14,289.0,275.3,240.4
sims_WR_WSH,Cam Sims,WR,WSH,14,261.0,313.0,314.0
darden_WR_TB,Jaelon Darden,WR,TB,11,263.0,317.0,316.0
rudolph_TE_TB,Kyle Rudolph,TE,TB,11,264.0,278.5,269.5
harry_WR_CHI,N'Keal Harry,WR,CHI,14,264.0,319.0,319.0
bellinger_TE_NYG,Daniel Bellinger,TE,NYG,9,293.5,382.0,339.5
howard_TE_BUF,O.J. Howard,TE,BUF,7,299.0,232.5,291.0
fortson_WR_KC,Jody Fortson,WR,KC,8,266.0,320.0,323.0
funk_RB_LAR,Jake Funk,RB,LAR,7,268.0,323.0,326.0
goodwin_WR_SEA,Marquise Goodwin,WR,SEA,11,269.0,326.0,327.0
sanders_WR_BUF,Emmanuel Sanders,WR,BUF,7,270.0,327.0,328.0
pacheco_RB_KC,,,,,273.0,,
otton_TE_TB,Cade Otton,TE,TB,11,275.0,267.5,269.3
cephus_WR_DET,Quintez Cephus,WR,DET,6,276.0,,285.0
moss_RB_BUF,Zack Moss,RB,BUF,7,308.0,324.0,329.0
shakir_WR_BUF,Khalil Shakir,WR,BUF,7,278.0,384.0,383.0
agholor_WR_NE,Nelson Agholor,WR,NE,10,279.0,333.0,332.0
pascal_WR_PHI,Zach Pascal,WR,PHI,7,283.0,332.0,335.0
corral_QB_CAR,,,,,283.0,,
zuerlein_K_NYJ,Greg Zuerlein,K,NYJ,10,285.0,234.5,341.0
parham_TE_LAC,,,,,287.0,,
crosby_K_GB,Mason Crosby,K,GB,14,291.0,251.3,272.3
bears_DST_CHI,Bears,DST,CHI,14,308.0,363.0,321.5
smith_WR_NO,Tre'Quan Smith,WR,NO,14,296.0,350.0,350.0
bernard_RB_TB,Giovani Bernard,RB,TB,11,298.0,352.0,300.5
jennings_WR_SF,Jauan Jennings,WR,SF,9,298.0,302.0,304.0
smith_QB_SEA,Geno Smith,QB,SEA,11,299.0,261.0,265.0
arnold_TE_JAX,Dan Arnold,TE,JAX,11,300.0,351.0,351.0
bolden_RB_LV,Brandon Bolden,RB,LV,6,301.0,356.0,359.0
giants_DST_NYG,Giants,DST,NYG,9,302.0,194.0,234.5
raymond_WR_DET,Kalif Raymond,WR,DET,6,303.0,355.0,356.0
conner_RB_JAX,Snoop Conner,RB,JAX,11,303.0,305.0,308.0
bullock_K_TEN,Randy Bullock,K,TEN,6,306.0,357.0,360.0
coleman_RB_NYJ,Tevin Coleman,RB,NYJ,10,310.0,362.0,364.0
perriman_WR_TB,Breshad Perriman,WR,TB,11,311.0,366.0,365.0
johnson_RB_NYJ,Ty Johnson,RB,NYJ,10,324.0,365.0,366.0
harty_WR_NO,Deonte Harty,WR,NO,14,314.0,367.0,368.0
snell_RB_PIT,,,,,315.0,,
eskridge_WR_SEA,,,,,318.0,383.0,
love_QB_GB,,,,,319.0,386.0,
gore_RB_KC,Derrick Gore,RB,KC,8,322.0,378.0,378.0
smith_RB_NO,Abram Smith,RB,NO,14,323.0,261.0,274.5
moreau_TE_LV,Foster Moreau,TE,LV,6,324.0,372.0,372.0
tremble_TE_CAR,Tommy Tremble,TE,CAR,13,329.0,380.0,380.0
