key,name,pos,team,bye,std,half_ppr,ppr
williams_QB_CHI,Caleb Williams,QB,CHI,10,69.0,65.7,68.5
hurts_QB_PHI,Jalen Hurts,QB,PHI,10,70.0,66.7,72.0
washington_WR_JAX,Parker Washington,WR,JAX,7,71.0,80.3,72.5
maye_QB_NE,Drake Maye,QB,NE,11,72.0,56.7,63.5
pierce_WR_IND,Alec Pierce,WR,IND,13,73.0,78.7,75.0
lemon_WR_PHI,Makai Lemon,WR,PHI,10,74.0,91.0,84.5
stevenson_RB_NE,Rhamondre Stevenson,RB,NE,11,75.0,75.7,77.0
metcalf_WR_PIT,DK Metcalf,WR,PIT,9,76.0,83.3,72.0
warren_RB_PIT,Jaylen Warren,RB,PIT,9,77.0,81.0,72.5
pollard_RB_TEN,Tony Pollard,RB,TEN,9,78.0,84.7,80.0
prescott_QB_DAL,Dak Prescott,QB,DAL,14,79.0,71.0,79.5
sutton_WR_DEN,Courtland Sutton,WR,DEN,10,80.0,84.7,79.0
kraft_TE_GB,Tucker Kraft,TE,GB,11,81.0,72.7,86.5
herbert_QB_LAC,Justin Herbert,QB,LAC,7,82.0,82.0,77.0
reed_WR_GB,Jayden Reed,WR,GB,11,83.0,100.3,96.0
harvey_RB_DEN,RJ Harvey,RB,DEN,10,84.0,78.0,78.5
addison_WR_MIN,Jordan Addison,WR,MIN,6,85.0,104.0,98.5
lawrence_QB_JAX,Trevor Lawrence,QB,JAX,7,86.0,80.7,80.5
dowdle_RB_PIT,Rico Dowdle,RB,PIT,9,87.0,86.0,87.0
godwin_WR_TB,Chris Godwin Jr.,WR,TB,10,88.0,91.3,91.5
mahomes_QB_KC,Patrick Mahomes II,QB,KC,5,89.0,90.0,93.5
johnston_WR_LAC,Quentin Johnston,WR,LAC,7,90.0,109.3,95.5
wilson_WR_ARI,Michael Wilson,WR,ARI,14,91.0,91.0,90.5
monangai_RB_CHI,Kyle Monangai,RB,CHI,10,92.0,89.7,92.0
dart_QB_NYG,Jaxson Dart,QB,NYG,8,93.0,84.7,86.0
corum_RB_LAR,Blake Corum,RB,LAR,11,94.0,98.0,99.5
fannin_TE_CLE,Harold Fannin Jr.,TE,CLE,11,95.0,69.7,85.0
laporta_TE_DET,Sam LaPorta,TE,DET,6,96.0,79.7,95.5
purdy_QB_SF,Brock Purdy,QB,SF,8,97.0,96.7,95.5
downs_WR_IND,Josh Downs,WR,IND,13,98.0,113.0,103.0
meyers_WR_JAX,Jakobi Meyers,WR,JAX,7,99.0,105.3,97.0
pearsall_WR_SF,Ricky Pearsall,WR,SF,8,100.0,110.3,98.0
worthy_WR_KC,Xavier Worthy,WR,KC,5,101.0,118.3,112.0
nix_QB_DEN,Bo Nix,QB,DEN,10,102.0,100.3,103.5
dobbins_RB_DEN,J.K. Dobbins,RB,DEN,10,103.0,101.0,106.0
pitts_TE_ATL,Kyle Pitts Sr.,TE,ATL,11,104.0,80.3,95.5
stafford_QB_LAR,Matthew Stafford,QB,LAR,11,105.0,91.7,95.0
pittman_WR_PIT,Michael Pittman Jr.,WR,PIT,9,106.0,108.3,98.0
goff_QB_DET,Jared Goff,QB,DET,6,107.0,102.0,102.5
gainwell_RB_TB,Kenneth Gainwell,RB,TB,10,108.0,105.0,95.0
murray_QB_MIN,Kyler Murray,QB,MIN,6,109.0,109.3,109.0
golden_WR_GB,Matthew Golden,WR,GB,11,110.0,121.3,118.5
love_QB_GB,Jordan Love,QB,GB,11,111.0,114.0,109.5
brooks_RB_CAR,Jonathon Brooks,RB,CAR,5,112.0,120.7,118.0
rodriguez_RB_JAX,Chris Rodriguez Jr.,RB,JAX,7,113.0,125.3,120.5
doubs_WR_NE,Romeo Doubs,WR,NE,11,114.0,121.3,116.5
shough_QB_NO,Tyler Shough,QB,NO,8,115.0,114.7,110.0
mayfield_QB_TB,Baker Mayfield,QB,TB,10,116.0,115.3,111.5
concepcion_WR_CLE,KC Concepcion,WR,CLE,11,117.0,122.7,124.5
robinson_WR_TEN,Wan'Dale Robinson,WR,TEN,9,118.0,107.3,110.5
croskeymerritt_RB_WSH,Jacory Croskey-Merritt,RB,WSH,7,119.0,123.3,122.5
kittle_TE_SF,George Kittle,TE,SF,8,120.0,97.0,121.5
jones_RB_MIN,Aaron Jones Sr.,RB,MIN,6,121.0,120.3,124.0
kelce_TE_KC,Travis Kelce,TE,KC,5,122.0,104.0,120.5
white_RB_WSH,Rachaad White,RB,WSH,7,123.0,118.3,117.5
mason_RB_MIN,Jordan Mason,RB,MIN,6,124.0,116.3,123.5
higgins_WR_HOU,Jayden Higgins,WR,HOU,8,125.0,136.7,122.5
ferguson_TE_DAL,Jake Ferguson,TE,DAL,14,126.0,112.0,125.0
andrews_TE_BAL,Mark Andrews,TE,BAL,13,127.0,120.7,137.5
shakir_WR_BUF,Khalil Shakir,WR,BUF,7,128.0,134.0,121.5
kincaid_TE_BUF,Dalton Kincaid,TE,BUF,7,129.0,110.7,123.0
tracy_RB_NYG,Tyrone Tracy Jr.,RB,NYG,8,130.0,130.0,132.0
willis_QB_MIA,Malik Willis,QB,MIA,6,131.0,133.0,125.0
likely_TE_NYG,Isaiah Likely,TE,NYG,8,132.0,113.0,131.0
coker_WR_CAR,Jalen Coker,WR,CAR,5,134.0,142.0,131.5
ward_QB_TEN,Cam Ward,QB,TEN,9,135.0,142.0,135.0
goedert_TE_PHI,Dallas Goedert,TE,PHI,10,136.0,118.3,132.0
shaheed_WR_SEA,Rashid Shaheed,WR,SEA,11,138.0,148.7,148.5
mitchell_RB_LAC,Keaton Mitchell,RB,LAC,7,139.0,155.7,150.0
darnold_QB_SEA,Sam Darnold,QB,SEA,11,140.0,138.3,135.5
cooper_WR_NYJ,Omar Cooper Jr.,WR,NYJ,13,141.0,157.0,158.5
stroud_QB_HOU,C.J. Stroud,QB,HOU,8,142.0,139.7,135.0
gadsden_TE_LAC,Oronde Gadsden II,TE,LAC,7,143.0,134.7,140.5
jones_QB_IND,Daniel Jones,QB,IND,13,144.0,146.0,141.0
marks_RB_HOU,Woody Marks,RB,HOU,8,145.0,140.3,143.0
coleman_RB_DEN,Jonah Coleman,RB,DEN,10,146.0,149.7,156.0
jennings_WR_MIN,Jauan Jennings,WR,MIN,6,147.0,155.0,147.5
pacheco_RB_DET,Isiah Pacheco,RB,DET,6,148.0,145.3,150.0
henry_TE_NE,Hunter Henry,TE,NE,11,149.0,149.3,156.5
mcmillan_WR_TB,Jalen McMillan,WR,TB,10,150.0,160.0,149.5
okonkwo_TE_WSH,Chig Okonkwo,TE,WSH,7,151.0,144.0,152.5
nailor_WR_LV,Jalen Nailor,WR,LV,13,152.0,161.3,164.0
sadiq_TE_NYJ,Kenyon Sadiq,TE,NYJ,13,153.0,136.3,152.5
young_QB_CAR,Bryce Young,QB,CAR,5,154.0,152.7,146.0
strange_TE_JAX,Brenton Strange,TE,JAX,7,155.0,148.7,152.5
johnson_TE_NO,Juwan Johnson,TE,NO,8,156.0,141.7,146.5
tucker_WR_LV,Tre Tucker,WR,LV,13,157.0,178.0,157.0
allgeier_RB_ARI,Tyler Allgeier,RB,ARI,14,158.0,148.7,147.0
williams_WR_WSH,Antonio Williams,WR,WSH,7,159.0,173.7,178.0
boston_WR_CLE,Denzel Boston,WR,CLE,11,160.0,169.7,166.0
spears_RB_TEN,Tyjae Spears,RB,TEN,9,161.0,159.0,152.5
hockenson_TE_MIN,T.J. Hockenson,TE,MIN,6,162.0,149.0,164.0
charbonnet_RB_SEA,Zach Charbonnet,RB,SEA,11,163.0,147.7,171.0
stribling_WR_SF,De'Zhaun Stribling,WR,SF,8,164.0,195.3,211.5
mendoza_QB_LV,Fernando Mendoza,QB,LV,13,167.0,170.7,170.5
sampson_RB_CLE,Dylan Sampson,RB,CLE,11,168.0,169.3,152.5
rodgers_QB_PIT,Aaron Rodgers,QB,PIT,9,169.0,172.0,165.0
teslaa_WR_DET,Isaac TeSlaa,WR,DET,6,170.0,187.7,181.0
schultz_TE_HOU,Dalton Schultz,TE,HOU,8,171.0,170.0,172.5
barner_TE_SEA,AJ Barner,TE,SEA,11,172.0,181.3,180.5
bigsby_RB_PHI,Tank Bigsby,RB,PHI,10,173.0,181.3,182.5
flournoy_WR_DAL,Ryan Flournoy,WR,DAL,14,174.0,202.7,180.5
singleton_RB_TEN,Nicholas Singleton,RB,TEN,9,175.0,171.3,190.5
helm_TE_TEN,Gunnar Helm,TE,TEN,9,176.0,183.0,188.0
bernard_WR_PIT,Germie Bernard,WR,PIT,9,177.0,193.0,238.0
aiyuk_WR_SF,Brandon Aiyuk,WR,SF,8,178.0,174.3,180.0
tucker_RB_TB,Sean Tucker,RB,TB,10,179.0,194.0,190.0
smith_QB_NYJ,Geno Smith,QB,NYJ,13,180.0,176.7,171.5
harris_WR_LAC,Tre' Harris,WR,LAC,7,181.0,203.0,180.5
hurst_WR_TB,Ted Hurst III,WR,TB,10,182.0,222.0,270.0
johnson_RB_KC,Emmett Johnson,RB,KC,5,183.0,177.0,169.5
otton_TE_TB,Cade Otton,TE,TB,10,184.0,188.7,197.5
ridley_WR_TEN,Calvin Ridley,WR,TEN,9,185.0,183.7,203.0
jeudy_WR_CLE,Jerry Jeudy,WR,CLE,11,186.0,177.7,179.5
freiermuth_TE_PIT,Pat Freiermuth,TE,PIT,9,187.0,196.0,199.5
mooney_WR_NYG,Darnell Mooney,WR,NYG,8,188.0,211.0,207.5
kamara_RB_NO,Alvin Kamara,RB,NO,8,189.0,163.0,181.0
branch_WR_ATL,Zachariah Branch,WR,ATL,11,190.0,205.7,215.5
washington_RB_LV,Mike Washington Jr.,RB,LV,13,191.0,173.3,191.5
wilson_RB_SEA,Emanuel Wilson,RB,SEA,11,192.0,177.7,169.0
brissett_QB_ARI,Jacoby Brissett,QB,ARI,14,193.0,171.3,169.5
allen_RB_WSH,Kaytron Allen,RB,WSH,7,194.0,194.7,183.0
bell_WR_MIA,Chris Bell,WR,MIA,6,195.0,199.0,222.5
dell_WR_HOU,Tank Dell,WR,HOU,8,196.0,210.7,224.0
stowers_TE_PHI,Eli Stowers,TE,PHI,10,197.0,185.3,223.0
njoku_TE_LAC,David Njoku,TE,LAC,7,198.0,177.3,202.5
washington_WR_MIA,Malik Washington,WR,MIA,6,199.0,194.7,198.5
davis_RB_BUF,Ray Davis,RB,BUF,7,200.0,217.7,203.5
lloyd_RB_GB,MarShawn Lloyd,RB,GB,11,201.0,209.0,278.5
ferguson_TE_LAR,Terrance Ferguson,TE,LAR,11,202.0,223.0,222.5
dulcich_TE_MIA,Greg Dulcich,TE,MIA,6,203.0,214.7,225.0
fields_WR_NYG,Malachi Fields,WR,NYG,8,204.0,204.3,217.5
allen_RB_NYJ,Braelon Allen,RB,NYJ,13,205.0,202.3,199.0
boutte_WR_NE,Kayshon Boutte,WR,NE,11,206.0,199.0,206.0
tagovailoa_QB_ATL,Tua Tagovailoa,QB,ATL,11,207.0,196.0,200.0
gesicki_TE_CIN,Mike Gesicki,TE,CIN,6,208.0,221.0,267.5
kupp_WR_SEA,Cooper Kupp,WR,SEA,11,209.0,201.3,216.5
wicks_WR_PHI,Dontayvion Wicks,WR,PHI,10,210.0,226.3,270.0
james_RB_SF,Jordan James,RB,SF,8,212.0,219.0,216.5
sarratt_WR_BAL,Elijah Sarratt,WR,BAL,13,213.0,229.5,315.5
mitchell_WR_NYJ,Adonai Mitchell,WR,NYJ,13,214.0,221.3,214.0
watson_QB_CLE,Deshaun Watson,QB,CLE,11,215.0,209.3,220.0
franklin_WR_DEN,Troy Franklin,WR,DEN,10,216.0,218.5,217.5
brazzell_WR_CAR,Chris Brazzell II,WR,CAR,5,217.0,227.3,296.5
brooks_RB_GB,Chris Brooks,RB,GB,11,218.0,209.0,259.5
horton_WR_SEA,Tory Horton,WR,SEA,11,219.0,229.0,296.5
tonges_TE_SF,Jake Tonges,TE,SF,8,220.0,220.0,221.0
conner_RB_ARI,James Conner,RB,ARI,14,221.0,196.7,199.5
black_RB_SF,Kaelon Black,RB,SF,8,222.0,218.0,235.0
bryant_WR_DEN,Pat Bryant,WR,DEN,10,223.0,234.0,288.0
vidal_RB_LAC,Kimani Vidal,RB,LAC,7,224.0,213.3,198.0
parkinson_TE_LAR,Colby Parkinson,TE,LAR,11,225.0,219.0,215.0
coleman_WR_BUF,Keon Coleman,WR,BUF,7,226.0,229.0,291.5
kirk_WR_SF,Christian Kirk,WR,SF,8,227.0,222.7,221.5
penix_QB_ATL,Michael Penix Jr.,QB,ATL,11,228.0,217.3,226.0
bateman_WR_BAL,Rashod Bateman,WR,BAL,13,229.0,236.0,299.0
hill_RB_BAL,Justice Hill,RB,BAL,13,230.0,224.7,259.5
thornton_WR_KC,Tyquan Thornton,WR,KC,5,231.0,243.0,294.0
bech_WR_LV,Jack Bech,WR,LV,13,232.0,239.3,320.5
claiborne_RB_MIN,Demond Claiborne,RB,MIN,6,233.0,217.0,241.5
bell_WR_BUF,Skyler Bell,WR,BUF,7,234.0,234.0,314.0
engram_TE_DEN,Evan Engram,TE,DEN,10,235.0,220.0,284.5
lane_WR_BAL,Ja'Kobi Lane,WR,BAL,13,236.0,234.3,315.0
blue_RB_DAL,Jaydon Blue,RB,DAL,14,237.0,238.7,282.5
sanders_QB_CLE,Shedeur Sanders,QB,CLE,11,238.0,225.7,232.0
noel_WR_HOU,Jaylin Noel,WR,HOU,8,239.0,239.0,294.0
beck_QB_ARI,Carson Beck,QB,ARI,14,240.0,246.5,302.5
mayer_TE_LV,Michael Mayer,TE,LV,13,241.0,245.7,312.5
iosivas_WR_CIN,Andrei Iosivas,WR,CIN,6,242.0,242.0,318.5
cousins_QB_LV,Kirk Cousins,QB,LV,13,243.0,221.3,231.0
perine_RB_CIN,Samaje Perine,RB,CIN,6,244.0,240.0,290.5
johnson_TE_NYG,Theo Johnson,TE,NYG,8,245.0,241.5,293.0
vele_WR_NO,Devaughn Vele,WR,NO,8,246.0,249.0,326.5
thomas_WR_CHI,Zavion Thomas,WR,CHI,10,247.0,247.0,284.5
sanders_TE_CAR,Ja'Tavion Sanders,TE,CAR,5,248.0,248.0,296.5
dike_WR_TEN,Chimere Dike,WR,TEN,9,249.0,250.0,261.0
washington_TE_PIT,Darnell Washington,TE,PIT,9,250.0,250.0,321.5
harris_RB_LAC,Najee Harris,RB,LAC,7,251.0,230.7,320.5
randall_RB_BAL,Adam Randall,RB,BAL,13,252.0,238.0,309.0
slayton_WR_NYG,Darius Slayton,WR,NYG,8,253.0,253.0,317.5
allen_WR_LAC,Keenan Allen,WR,LAC,7,254.0,243.3,305.0
douglas_WR_MIA,Caleb Douglas,WR,MIA,6,255.0,255.0,306.5
gordon_RB_MIA,Ollie Gordon II,RB,MIA,6,256.0,244.5,317.5
thompson_WR_LAC,Brenen Thompson,WR,LAC,7,257.0,253.5,301.5
davis_RB_DAL,Malik Davis,RB,DAL,14,258.0,256.0,277.0
tolbert_WR_MIA,Jalen Tolbert,WR,MIA,6,259.0,233.5,310.5
raridon_TE_NE,Eli Raridon,TE,NE,11,260.0,260.0,311.0
williams_WR_NE,Kyle Williams,WR,NE,11,261.0,261.0,395.0
johnson_RB_BUF,Ty Johnson,RB,BUF,7,262.0,246.7,299.5
giddens_RB_IND,DJ Giddens,RB,IND,13,263.0,263.0,298.5
knox_TE_BUF,Dawson Knox,TE,BUF,7,264.0,254.7,319.0
taylor_TE_NYJ,Mason Taylor,TE,NYJ,13,265.0,253.3,303.0
wright_RB_MIA,Jaylen Wright,RB,MIA,6,266.0,239.0,240.0
arroyo_TE_SEA,Elijah Arroyo,TE,SEA,11,267.0,267.0,337.5
joly_TE_DEN,Justin Joly,TE,DEN,10,268.0,268.0,369.0
williams_WR_GB,Savion Williams,WR,GB,11,269.0,269.0,321.0
kmet_TE_CHI,Cole Kmet,TE,CHI,10,270.0,270.0,385.0
delp_TE_NO,Oscar Delp,TE,NO,8,271.0,245.0,311.5
bourne_WR_ARI,Kendrick Bourne,WR,ARI,14,272.0,272.0,326.5
johnson_WR_TB,Tez Johnson,WR,TB,10,273.0,273.0,394.0
ayomanor_WR_TEN,Elic Ayomanor,WR,TEN,9,274.0,265.5,331.0
allen_RB_JAX,LeQuint Allen Jr.,RB,JAX,7,275.0,263.0,305.5
fields_QB_KC,Justin Fields,QB,KC,5,276.0,231.3,343.0
jones_QB_SF,Mac Jones,QB,SF,8,277.0,277.0,308.0
mccarthy_QB_MIN,J.J. McCarthy,QB,MIN,6,278.0,251.0,356.0
hollins_WR_NE,Mack Hollins,WR,NE,11,279.0,264.5,389.0
brown_WR_PHI,Hollywood Brown,WR,PHI,10,280.0,268.0,297.0
royals_WR_KC,Jalen Royals,WR,KC,5,281.0,281.0,317.0
legette_WR_CAR,Xavier Legette,WR,CAR,5,282.0,282.0,398.0
lance_WR_NO,Bryce Lance,WR,NO,8,283.0,283.0,300.5
johnson_RB_PIT,Kaleb Johnson,RB,PIT,9,284.0,224.0,382.0
dotson_WR_ATL,Jahan Dotson,WR,ATL,11,285.0,285.0,331.0
allen_WR_KC,Cyrus Allen,WR,KC,5,286.0,286.0,
holani_RB_SEA,George Holani,RB,SEA,11,287.0,287.0,386.0
raymond_WR_CHI,Kalif Raymond,WR,CHI,10,288.0,288.0,263.0
heidenreich_RB_PIT,Eli Heidenreich,RB,PIT,9,289.0,263.5,290.0
klare_TE_LAR,Max Klare,TE,LAR,11,290.0,268.0,400.0
mims_WR_DEN,Marvin Mims Jr.,WR,DEN,10,291.0,291.0,397.0
burks_WR_WSH,Treylon Burks,WR,WSH,7,292.0,292.0,302.5
benson_RB_ARI,Trey Benson,RB,ARI,14,293.0,271.0,301.0
palmer_WR_BUF,Joshua Palmer,WR,BUF,7,294.0,294.0,305.0
brooks_RB_CIN,Tahj Brooks,RB,CIN,6,295.0,295.0,332.0
westbrookikhine_WR_IND,Nick Westbrook-Ikhine,WR,IND,13,296.0,296.0,277.5
walker_WR_CHI,Jahdae Walker,WR,CHI,10,297.0,297.0,285.0
walker_WR_BAL,Devontez Walker,WR,BAL,13,298.0,298.0,
cooper_WR_PHI,Darius Cooper,WR,PHI,10,299.0,299.0,
brown_WR_WSH,Dyami Brown,WR,WSH,7,300.0,300.0,280.0
gray_TE_KC,Noah Gray,TE,KC,5,302.0,302.0,368.0
austin_WR_NYG,Calvin Austin III,WR,NYG,8,303.0,303.0,286.0
bond_WR_CLE,Isaiah Bond,WR,CLE,11,304.0,304.0,325.0
evans_TE_CAR,Mitchell Evans,TE,CAR,5,305.0,305.0,
mccaffrey_WR_WSH,Luke McCaffrey,WR,WSH,7,306.0,306.0,292.0
douglas_WR_NE,DeMario Douglas,WR,NE,11,311.0,311.0,281.5
turpin_WR_DAL,KaVontae Turpin,WR,DAL,14,312.0,312.0,264.0
richardson_QB_IND,Anthony Richardson Sr.,QB,IND,13,313.0,313.0,339.0
mumpfield_WR_LAR,Konata Mumpfield,WR,LAR,11,314.0,314.0,268.0
atwell_WR_MIA,Tutu Atwell,WR,MIA,6,315.0,315.0,334.0
young_WR_CIN,Colbie Young,WR,CIN,6,316.0,316.0,304.0
thornton_WR_LV,Dont'e Thornton Jr.,WR,LV,13,317.0,317.0,272.0
whittington_WR_LAR,Jordan Whittington,WR,LAR,11,318.0,318.0,247.0
juszczyk_RB_SF,Kyle Juszczyk,RB,SF,8,319.0,319.0,
miller_RB_NO,Kendre Miller,RB,NO,8,320.0,320.0,
davis_WR_LAC,Derius Davis,WR,LAC,7,321.0,321.0,
lane_WR_WSH,Jaylin Lane,WR,WSH,7,325.0,325.0,
musgrave_TE_GB,Luke Musgrave,TE,GB,11,326.0,326.0,254.0
neal_RB_NO,Devin Neal,RB,NO,8,327.0,283.0,384.0
lambertsmith_WR_LAC,KeAndre Lambert-Smith,WR,LAC,7,328.0,328.0,
flacco_QB_CIN,Joe Flacco,QB,CIN,6,329.0,329.0,370.0
mason_TE_SEA,Lance Mason,TE,SEA,11,330.0,330.0,
sample_TE_CIN,Drew Sample,TE,CIN,6,331.0,331.0,
allar_QB_PIT,Drew Allar,QB,PIT,9,332.0,332.0,
klubnik_QB_NYJ,Cade Klubnik,QB,NYJ,13,333.0,333.0,
dortch_WR_DET,Greg Dortch,WR,DET,6,334.0,334.0,302.0
smith_RB_KC,Brashard Smith,RB,KC,5,335.0,335.0,392.0
winston_QB_NYG,Jameis Winston,QB,NYG,8,336.0,336.0,346.0
thomas_TE_LV,Ian Thomas,TE,LV,13,337.0,337.0,
zaccheaus_WR_ATL,Olamide Zaccheaus,WR,ATL,11,342.0,342.0,373.0
davis_RB_NYJ,Isaiah Davis,RB,NYJ,13,343.0,343.0,354.0
daniels_WR_LAR,CJ Daniels,WR,LAR,11,344.0,344.0,
trigg_TE_DAL,Michael Trigg,TE,DAL,14,345.0,345.0,
coleman_WR_MIA,Kevin Coleman Jr.,WR,MIA,6,346.0,346.0,273.0
calcaterra_TE_PHI,Grant Calcaterra,TE,PHI,10,347.0,347.0,
burks_WR_IND,Deion Burks,WR,IND,13,348.0,348.0,
wilson_WR_PIT,Roman Wilson,WR,PIT,9,349.0,349.0,
chandler_RB_NO,Ty Chandler,RB,NO,8,350.0,350.0,
nowakowski_TE_PIT,Riley Nowakowski,TE,PIT,9,351.0,351.0,
martinez_RB_GB,Damien Martinez,RB,GB,11,352.0,352.0,297.0
virgil_WR_ARI,Reggie Virgil,WR,ARI,14,353.0,353.0,
young_WR_LV,Dareke Young,WR,LV,13,354.0,354.0,
burton_RB_CLE,Michael Burton,RB,CLE,11,356.0,356.0,
houston_WR_TB,Dennis Houston,WR,TB,10,360.0,360.0,
kacmarek_TE_MIA,Will Kacmarek,TE,MIA,6,361.0,361.0,
royer_TE_CLE,Joe Royer,TE,CLE,11,362.0,362.0,
ford_RB_WSH,Jerome Ford,RB,WSH,7,363.0,363.0,320.0
hutchinson_WR_HOU,Xavier Hutchinson,WR,HOU,8,364.0,364.0,
kolar_TE_LAC,Charlie Kolar,TE,LAC,7,365.0,365.0,271.0
mcgowan_RB_IND,Seth McGowan,RB,IND,13,366.0,366.0,337.0
fant_TE_NO,Noah Fant,TE,NO,8,367.0,367.0,
demercado_RB_KC,Emari Demercado,RB,KC,5,368.0,368.0,365.0
etienne_RB_CAR,Trevor Etienne,RB,CAR,5,369.0,369.0,313.0
